0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.068437933921813965e-01,5.096405744552612305e-01,3.018598258495330811e-01,1.621934920549392700e-01,8.768454194068908691e-02,1.587438732385635376e-01,3.172389268875122070e-01,3.161352872848510742e-01,3.198938965797424316e-01,3.554599285125732422e-01,4.235449135303497314e-01,5.020651221275329590e-01,6.092112660408020020e-01
7.556020617485046387e-01,4.965339004993438721e-01,3.649152517318725586e-01,3.237766325473785400e-01,3.341096639633178711e-01,3.780700266361236572e-01,4.390344917774200439e-01,4.551039338111877441e-01,4.669343233108520508e-01,4.889742732048034668e-01,5.434929132461547852e-01,5.924544930458068848e-01,6.546412110328674316e-01
6.356354951858520508e-01,4.131112992763519287e-01,3.538584709167480469e-01,3.303796350955963135e-01,3.371324837207794189e-01,3.819544017314910889e-01,4.600449800491333008e-01,4.956994354724884033e-01,5.089257955551147461e-01,5.138270258903503418e-01,5.471594929695129395e-01,5.912148356437683105e-01,6.478525996208190918e-01
6.566626429557800293e-01,4.692928493022918701e-01,3.330318629741668701e-01,2.699939310550689697e-01,2.564067542552947998e-01,3.059007525444030762e-01,3.876743614673614502e-01,3.831916451454162598e-01,3.734628558158874512e-01,3.734533190727233887e-01,3.921748399734497070e-01,4.463349878787994385e-01,5.415557622909545898e-01
6.015329360961914062e-01,4.513212144374847412e-01,4.244921505451202393e-01,4.169553220272064209e-01,4.450590908527374268e-01,4.769184887409210205e-01,4.943662881851196289e-01,4.745960831642150879e-01,4.616624712944030762e-01,4.674995243549346924e-01,4.856653511524200439e-01,5.157996416091918945e-01,5.810144543647766113e-01
7.555747628211975098e-01,5.796781182289123535e-01,4.617918133735656738e-01,4.169397652149200439e-01,4.091019630432128906e-01,4.387543499469757080e-01,4.948288500308990479e-01,5.182014703750610352e-01,5.232925415039062500e-01,5.328621864318847656e-01,5.608820915222167969e-01,5.889794230461120605e-01,6.427507400512695312e-01
6.802128553390502930e-01,4.989514648914337158e-01,4.147875308990478516e-01,3.790757060050964355e-01,3.654763400554656982e-01,3.955619037151336670e-01,4.741953611373901367e-01,4.984904527664184570e-01,5.061156749725341797e-01,5.172027945518493652e-01,5.380637049674987793e-01,5.644881725311279297e-01,6.326369643211364746e-01
6.981890201568603516e-01,5.292932391166687012e-01,4.461056292057037354e-01,4.142012298107147217e-01,4.167663753032684326e-01,4.494726955890655518e-01,5.057383179664611816e-01,5.121562480926513672e-01,5.179301500320434570e-01,5.415177941322326660e-01,5.771524906158447266e-01,5.899461507797241211e-01,6.339985728263854980e-01
7.136173844337463379e-01,5.640134215354919434e-01,4.618405401706695557e-01,4.103430509567260742e-01,3.925960361957550049e-01,4.309976100921630859e-01,4.956224262714385986e-01,5.123381614685058594e-01,5.233513712882995605e-01,5.491279363632202148e-01,6.009425520896911621e-01,6.328904628753662109e-01,6.696647405624389648e-01
7.025759816169738770e-01,5.490745902061462402e-01,4.477139115333557129e-01,4.141149222850799561e-01,4.059175252914428711e-01,4.418560862541198730e-01,4.997891187667846680e-01,5.045510530471801758e-01,5.183205604553222656e-01,5.322986245155334473e-01,5.580133199691772461e-01,6.021700501441955566e-01,6.612728834152221680e-01
7.148090004920959473e-01,5.490922331809997559e-01,4.621066153049468994e-01,4.044646918773651123e-01,3.819152116775512695e-01,4.216533601284027100e-01,4.842270314693450928e-01,4.791994988918304443e-01,4.883039295673370361e-01,4.979908764362335205e-01,5.179858207702636719e-01,5.510090589523315430e-01,6.152297854423522949e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-3.501678258180618286e-02,-3.501678258180618286e-02,-3.501678258180618286e-02,-3.501678258180618286e-02,-3.501678258180618286e-02,-4.197066009510308504e-04,2.813916280865669250e-02,4.605257883667945862e-02,5.613345280289649963e-02,5.613345280289649963e-02,5.613345280289649963e-02,5.613345280289649963e-02,5.613345280289649963e-02
-1.794048212468624115e-02,-1.794048212468624115e-02,-1.794048212468624115e-02,-1.794048212468624115e-02,-1.794048212468624115e-02,1.072330214083194733e-02,2.587644569575786591e-02,3.254282474517822266e-02,3.613444790244102478e-02,3.613444790244102478e-02,3.613444790244102478e-02,3.613444790244102478e-02,3.613444790244102478e-02
