0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.914063811302185059e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.574111104011535645e-01,7.170914411544799805e-01,4.401533007621765137e-01,3.391098976135253906e-01,3.856268227100372314e-01,4.688476026058197021e-01,5.274903774261474609e-01,5.756300687789916992e-01,6.499350666999816895e-01,7.216210365295410156e-01,7.808658480644226074e-01,8.224157094955444336e-01,8.847605586051940918e-01,9.100149273872375488e-01,9.206107854843139648e-01,9.270315766334533691e-01,9.218048453330993652e-01,9.168196916580200195e-01,9.192649126052856445e-01,8.994056582450866699e-01
9.194011092185974121e-01,6.223539710044860840e-01,4.264899194240570068e-01,3.374893069267272949e-01,3.689177632331848145e-01,4.767053425312042236e-01,5.608235001564025879e-01,6.493292450904846191e-01,7.184494137763977051e-01,7.748212218284606934e-01,8.455242514610290527e-01,8.617188334465026855e-01,8.803835511207580566e-01,8.936125040054321289e-01,9.047527909278869629e-01,9.097587466239929199e-01,9.081674218177795410e-01,8.997493982315063477e-01,9.003869891166687012e-01,8.819408416748046875e-01
1.000000000000000000e+00,7.091683745384216309e-01,5.453470945358276367e-01,4.933558702468872070e-01,5.280323028564453125e-01,5.756913423538208008e-01,6.283262372016906738e-01,7.072615623474121094e-01,7.725927829742431641e-01,8.308821320533752441e-01,8.935943245887756348e-01,8.925701975822448730e-01,8.752853274345397949e-01,8.800093531608581543e-01,8.819661736488342285e-01,8.829631805419921875e-01,8.805901408195495605e-01,8.799449801445007324e-01,8.768532276153564453e-01,8.613485097885131836e-01
9.362792372703552246e-01,6.807286739349365234e-01,5.140151977539062500e-01,4.605231881141662598e-01,5.160356760025024414e-01,5.852820277214050293e-01,6.164394021034240723e-01,6.575868129730224609e-01,6.776265501976013184e-01,7.098310589790344238e-01,7.866275310516357422e-01,8.332008123397827148e-01,8.651885390281677246e-01,8.830102086067199707e-01,8.826795816421508789e-01,8.840607404708862305e-01,8.827360272407531738e-01,8.791360855102539062e-01,8.816060423851013184e-01,8.624605536460876465e-01
9.422560334205627441e-01,6.912683248519897461e-01,5.345305204391479492e-01,4.943776428699493408e-01,5.272368192672729492e-01,5.932754874229431152e-01,6.365676522254943848e-01,6.814934611320495605e-01,6.910014152526855469e-01,7.248882651329040527e-01,7.739276885986328125e-01,8.079446554183959961e-01,8.550406694412231445e-01,8.707012534141540527e-01,8.718131184577941895e-01,8.783260583877563477e-01,8.806176185607910156e-01,8.791751265525817871e-01,8.812587261199951172e-01,8.501464724540710449e-01
9.213430881500244141e-01,6.627879142761230469e-01,5.326962471008300781e-01,5.097899436950683594e-01,5.418451428413391113e-01,5.781273245811462402e-01,6.289117336273193359e-01,7.161362767219543457e-01,7.562457919120788574e-01,7.997614145278930664e-01,8.449211716651916504e-01,8.531840443611145020e-01,8.759712576866149902e-01,8.727720975875854492e-01,8.778809905052185059e-01,8.847018480300903320e-01,8.797425627708435059e-01,8.828855752944946289e-01,8.838503360748291016e-01,8.521081805229187012e-01
9.381118416786193848e-01,6.981284618377685547e-01,5.256949663162231445e-01,4.773495495319366455e-01,5.185098648071289062e-01,5.996854901313781738e-01,6.569583415985107422e-01,7.238431572914123535e-01,7.716793417930603027e-01,8.267490267753601074e-01,8.727758526802062988e-01,8.636988997459411621e-01,8.732535243034362793e-01,8.718554973602294922e-01,8.781536817550659180e-01,8.834937214851379395e-01,8.758597970008850098e-01,8.745212554931640625e-01,8.766368031501770020e-01,8.620266318321228027e-01
9.479501843452453613e-01,7.243553996086120605e-01,5.913077592849731445e-01,5.490485429763793945e-01,5.773724913597106934e-01,6.426484584808349609e-01,6.883980631828308105e-01,7.432396411895751953e-01,7.653053402900695801e-01,7.937687039375305176e-01,8.429893255233764648e-01,8.404157757759094238e-01,8.587164878845214844e-01,8.692268133163452148e-01,8.764178156852722168e-01,8.735216856002807617e-01,8.682531714439392090e-01,8.705879449844360352e-01,8.727713823318481445e-01,8.582761883735656738e-01
