0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.133250117301940918e-01,8.899261951446533203e-01,8.697723150253295898e-01,8.502627611160278320e-01,8.257066607475280762e-01,7.358114719390869141e-01,5.480076074600219727e-01,4.041087329387664795e-01,3.357055187225341797e-01,2.538611590862274170e-01,1.713820248842239380e-01,2.280041575431823730e-01,3.712524473667144775e-01,4.972580075263977051e-01,6.080987453460693359e-01,7.169751524925231934e-01,8.016685247421264648e-01
8.651768565177917480e-01,8.333718180656433105e-01,8.134595155715942383e-01,7.875131964683532715e-01,7.845735549926757812e-01,8.434427380561828613e-01,7.759738564491271973e-01,6.676477789878845215e-01,5.786325335502624512e-01,5.397433042526245117e-01,5.525367856025695801e-01,6.210398077964782715e-01,6.618818044662475586e-01,6.927648186683654785e-01,7.270956039428710938e-01,7.635849714279174805e-01,7.854733467102050781e-01
8.606803417205810547e-01,8.252000808715820312e-01,7.838832139968872070e-01,7.382171154022216797e-01,7.013237476348876953e-01,6.125510931015014648e-01,4.865959286689758301e-01,4.056925177574157715e-01,3.631719052791595459e-01,3.338684737682342529e-01,3.280964195728302002e-01,3.885716497898101807e-01,4.729708731174468994e-01,5.429800152778625488e-01,6.184019446372985840e-01,6.873010396957397461e-01,7.518869042396545410e-01
8.587586283683776855e-01,8.134318590164184570e-01,7.421994209289550781e-01,6.846037507057189941e-01,6.659441590309143066e-01,5.655420422554016113e-01,3.964490294456481934e-01,2.917980253696441650e-01,2.467044740915298462e-01,2.118464261293411255e-01,1.595070511102676392e-01,2.060987055301666260e-01,3.039954304695129395e-01,3.864926099777221680e-01,4.684409499168395996e-01,5.542973279953002930e-01,6.728171110153198242e-01
8.486165404319763184e-01,7.935273647308349609e-01,7.178314328193664551e-01,6.659073233604431152e-01,6.677607893943786621e-01,6.504391431808471680e-01,5.649393796920776367e-01,5.170632600784301758e-01,5.005077719688415527e-01,4.874092936515808105e-01,4.515523314476013184e-01,4.778985381126403809e-01,5.077266693115234375e-01,5.362877845764160156e-01,5.670816302299499512e-01,6.056028604507446289e-01,6.739518046379089355e-01
8.458729386329650879e-01,7.875783443450927734e-01,7.225707769393920898e-01,6.797171235084533691e-01,6.903532147407531738e-01,6.775401234626770020e-01,5.808440446853637695e-01,5.205447673797607422e-01,4.898586273193359375e-01,4.560785889625549316e-01,4.286196827888488770e-01,4.506257772445678711e-01,4.814150631427764893e-01,5.274528861045837402e-01,5.905560851097106934e-01,6.481998562812805176e-01,7.068396210670471191e-01
8.491525053977966309e-01,7.932706475257873535e-01,7.349496483802795410e-01,7.027595639228820801e-01,6.696464419364929199e-01,6.082752346992492676e-01,5.308719277381896973e-01,5.172274708747863770e-01,4.982770085334777832e-01,4.663808941841125488e-01,4.570937752723693848e-01,4.878011047840118408e-01,4.962286353111267090e-01,5.294699072837829590e-01,5.850276947021484375e-01,6.358889341354370117e-01,7.128851413726806641e-01
8.445851206779479980e-01,7.943436503410339355e-01,7.378734350204467773e-01,7.046233415603637695e-01,7.062569856643676758e-01,6.867948174476623535e-01,6.074079871177673340e-01,5.380021333694458008e-01,4.982081949710845947e-01,4.911596179008483887e-01,4.771318733692169189e-01,5.165277719497680664e-01,5.435065627098083496e-01,5.786465406417846680e-01,6.229456067085266113e-01,6.598578095436096191e-01,7.181048989295959473e-01
8.337150216102600098e-01,7.904158234596252441e-01,7.458530068397521973e-01,7.088992595672607422e-01,7.033432722091674805e-01,6.651243567466735840e-01,5.761957168579101562e-01,5.052478313446044922e-01,4.443636238574981689e-01,4.042464494705200195e-01,3.840338885784149170e-01,4.317044317722320557e-01,5.005169510841369629e-01,5.559926629066467285e-01,6.271270513534545898e-01,6.875690221786499023e-01,7.350797653198242188e-01
8.288209438323974609e-01,7.884152531623840332e-01,7.578513026237487793e-01,7.273942232131958008e-01,7.159028053283691406e-01,6.982738375663757324e-01,6.256165504455566406e-01,5.702165365219116211e-01,5.291802287101745605e-01,4.754209220409393311e-01,4.725710749626159668e-01,5.197628140449523926e-01,5.638386011123657227e-01,6.044678688049316406e-01,6.545796990394592285e-01,6.941928267478942871e-01,7.416849732398986816e-01
8.320073485374450684e-01,7.907829284667968750e-01,7.536494731903076172e-01,7.170348763465881348e-01,7.263899445533752441e-01,7.070291042327880859e-01,6.013853549957275391e-01,5.291903614997863770e-01,4.866413772106170654e-01,4.516123533248901367e-01,4.388961195945739746e-01,4.868049025535583496e-01,5.414872169494628906e-01,6.122206449508666992e-01,6.550585031509399414e-01,6.764575839042663574e-01,7.261691093444824219e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
