0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.966408967971801758e-01,8.017333149909973145e-01,5.460007786750793457e-01,3.726269900798797607e-01,3.093495070934295654e-01,3.397348523139953613e-01,4.141579866409301758e-01,5.516670942306518555e-01,6.540455222129821777e-01,6.703010201454162598e-01,6.954818367958068848e-01
8.387235999107360840e-01,7.056692838668823242e-01,4.441305100917816162e-01,3.378036320209503174e-01,3.156934976577758789e-01,3.772298693656921387e-01,4.664753377437591553e-01,5.379511117935180664e-01,6.064323782920837402e-01,6.465182304382324219e-01,6.872884035110473633e-01
8.239105343818664551e-01,7.025188207626342773e-01,4.428733885288238525e-01,3.309054672718048096e-01,3.162542283535003662e-01,3.858837187290191650e-01,4.613025188446044922e-01,5.315551161766052246e-01,6.150076389312744141e-01,6.640599370002746582e-01,6.916760802268981934e-01
8.075771331787109375e-01,7.140519022941589355e-01,4.791275560855865479e-01,3.515886068344116211e-01,3.154770135879516602e-01,3.401541411876678467e-01,3.866930902004241943e-01,4.683502614498138428e-01,5.623019337654113770e-01,5.897701978683471680e-01,5.908738970756530762e-01
7.793308496475219727e-01,7.055251598358154297e-01,5.517694950103759766e-01,4.593405127525329590e-01,4.452447593212127686e-01,4.894574880599975586e-01,5.279688239097595215e-01,5.507681965827941895e-01,5.994419455528259277e-01,6.158375740051269531e-01,6.046878099441528320e-01
7.654959559440612793e-01,6.930062174797058105e-01,5.100721716880798340e-01,4.083663821220397949e-01,4.023334085941314697e-01,4.732626676559448242e-01,5.262755155563354492e-01,5.663784742355346680e-01,6.368333101272583008e-01,6.676718592643737793e-01,6.637086272239685059e-01
7.763695716857910156e-01,6.964098215103149414e-01,4.869243204593658447e-01,3.880424499511718750e-01,3.753504455089569092e-01,4.017374217510223389e-01,4.466622173786163330e-01,5.136216282844543457e-01,5.905829668045043945e-01,6.097323894500732422e-01,6.183199882507324219e-01
7.885594367980957031e-01,6.964150667190551758e-01,5.459964871406555176e-01,4.679486751556396484e-01,4.555629491806030273e-01,4.889544546604156494e-01,5.358609557151794434e-01,5.738712549209594727e-01,5.968271493911743164e-01,5.936194658279418945e-01,6.083008050918579102e-01
7.938772439956665039e-01,6.955058574676513672e-01,5.487397313117980957e-01,4.531799554824829102e-01,4.351475834846496582e-01,4.915322065353393555e-01,5.563643574714660645e-01,6.030260324478149414e-01,6.435114741325378418e-01,6.597522497177124023e-01,6.742619872093200684e-01
7.988213300704956055e-01,7.094874978065490723e-01,5.545671582221984863e-01,4.357124269008636475e-01,4.111273288726806641e-01,4.386231601238250732e-01,4.964613914489746094e-01,5.556921362876892090e-01,6.193899512290954590e-01,6.502318978309631348e-01,6.615685820579528809e-01
7.974488735198974609e-01,7.122995853424072266e-01,5.643798112869262695e-01,4.545451104640960693e-01,4.266438782215118408e-01,4.488161206245422363e-01,5.058901906013488770e-01,5.598940253257751465e-01,5.936045050621032715e-01,6.065091490745544434e-01,6.135666966438293457e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-3.361929953098297119e-02,-3.361929953098297119e-02,-3.361929953098297119e-02,-3.361929953098297119e-02,-3.361929953098297119e-02,4.354895558208227158e-03,3.987117484211921692e-02,3.987117484211921692e-02,3.987117484211921692e-02,3.987117484211921692e-02,3.987117484211921692e-02
-2.247005887329578400e-02,-2.247005887329578400e-02,-2.247005887329578400e-02,-2.247005887329578400e-02,-2.247005887329578400e-02,1.335630286484956741e-02,4.401623830199241638e-02,4.401623830199241638e-02,4.401623830199241638e-02,4.401623830199241638e-02,4.401623830199241638e-02
-2.094443701207637787e-02,-2.094443701207637787e-02,-2.094443701207637787e-02,-2.094443701207637787e-02,-2.094443701207637787e-02,1.514858007431030273e-02,4.563087224960327148e-02,4.563087224960327148e-02,4.563087224960327148e-02,4.563087224960327148e-02,4.563087224960327148e-02
-3.190848603844642639e-02,-3.190848603844642639e-02,-3.190848603844642639e-02,-3.190848603844642639e-02,-3.190848603844642639e-02,9.522616746835410595e-04,2.972293458878993988e-02,2.972293458878993988e-02,2.972293458878993988e-02,2.972293458878993988e-02,2.972293458878993988e-02
-2.002184838056564331e-02,-2.002184838056564331e-02,-2.002184838056564331e-02,-2.002184838056564331e-02,-2.002184838056564331e-02,8.307740208692848682e-04,1.751449145376682281e-02,1.751449145376682281e-02,1.751449145376682281e-02,1.751449145376682281e-02,1.751449145376682281e-02
-1.328718103468418121e-02,-1.328718103468418121e-02,-1.328718103468418121e-02,-1.328718103468418121e-02,-1.328718103468418121e-02,1.198187097907066345e-02,3.257629647850990295e-02,3.257629647850990295e-02,3.257629647850990295e-02,3.257629647850990295e-02,3.257629647850990295e-02
-2.263900451362133026e-02,-2.263900451362133026e-02,-2.263900451362133026e-02,-2.263900451362133026e-02,-2.263900451362133026e-02,4.778938833624124527e-03,2.888336218893527985e-02,2.888336218893527985e-02,2.888336218893527985e-02,2.888336218893527985e-02,2.888336218893527985e-02
-1.889709755778312683e-02,-1.889709755778312683e-02,-1.889709755778312683e-02,-1.889709755778312683e-02,-1.889709755778312683e-02,5.575458053499460220e-04,1.656124740839004517e-02,1.656124740839004517e-02,1.656124740839004517e-02,1.656124740839004517e-02,1.656124740839004517e-02
-1.375501789152622223e-02,-1.375501789152622223e-02,-1.375501789152622223e-02,-1.375501789152622223e-02,-1.375501789152622223e-02,9.370162151753902435e-03,2.750045806169509888e-02,2.750045806169509888e-02,2.750045806169509888e-02,2.750045806169509888e-02,2.750045806169509888e-02
-2.154020592570304871e-02,-2.154020592570304871e-02,-2.154020592570304871e-02,-2.154020592570304871e-02,-2.154020592570304871e-02,4.712324123829603195e-03,2.675263956189155579e-02,2.675263956189155579e-02,2.675263956189155579e-02,2.675263956189155579e-02,2.675263956189155579e-02
-2.325503900647163391e-02,-2.325503900647163391e-02,-2.325503900647163391e-02,-2.325503900647163391e-02,-2.325503900647163391e-02,-7.590586901642382145e-04,1.829398050904273987e-02,1.829398050904273987e-02,1.829398050904273987e-02,1.829398050904273987e-02,1.829398050904273987e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,1.387778780781445676e-17,1.387778780781445676e-17,1.387778780781445676e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17,-3.743857833595425717e-17
5.825673416256904602e-02,5.825673416256904602e-02,5.825673416256904602e-02,5.825673416256904602e-02,5.825673416256904602e-02,5.006192252039909363e-02,2.363172359764575958e-02,2.363172359764575958e-02,2.363172359764575958e-02,2.363172359764575958e-02,2.363172359764575958e-02
5.068273469805717468e-02,5.068273469805717468e-02,5.068273469805717468e-02,5.068273469805717468e-02,5.068273469805717468e-02,3.759239241480827332e-02,1.364803500473499298e-02,1.364803500473499298e-02,1.364803500473499298e-02,1.364803500473499298e-02,1.364803500473499298e-02
5.018250644207000732e-02,5.018250644207000732e-02,5.018250644207000732e-02,5.018250644207000732e-02,5.018250644207000732e-02,3.860075399279594421e-02,1.398168317973613739e-02,1.398168317973613739e-02,1.398168317973613739e-02,1.398168317973613739e-02,1.398168317973613739e-02
4.683484137058258057e-02,4.683484137058258057e-02,4.683484137058258057e-02,4.683484137058258057e-02,4.683484137058258057e-02,4.003796353936195374e-02,1.742182672023773193e-02,1.742182672023773193e-02,1.742182672023773193e-02,1.742182672023773193e-02,1.742182672023773193e-02
2.971282228827476501e-02,2.971282228827476501e-02,2.971282228827476501e-02,2.971282228827476501e-02,2.971282228827476501e-02,2.303460240364074707e-02,7.156589534133672714e-03,7.156589534133672714e-03,7.156589534133672714e-03,7.156589534133672714e-03,7.156589534133672714e-03
3.626789897680282593e-02,3.626789897680282593e-02,3.626789897680282593e-02,3.626789897680282593e-02,3.626789897680282593e-02,2.830684185028076172e-02,8.409927599132061005e-03,8.409927599132061005e-03,8.409927599132061005e-03,8.409927599132061005e-03,8.409927599132061005e-03
3.970331698656082153e-02,3.970331698656082153e-02,3.970331698656082153e-02,3.970331698656082153e-02,3.970331698656082153e-02,3.223432227969169617e-02,1.235811505466699600e-02,1.235811505466699600e-02,1.235811505466699600e-02,1.235811505466699600e-02,1.235811505466699600e-02
2.954406291246414185e-02,2.954406291246414185e-02,2.954406291246414185e-02,2.954406291246414185e-02,2.954406291246414185e-02,1.981142349541187286e-02,5.512822885066270828e-03,5.512822885066270828e-03,5.512822885066270828e-03,5.512822885066270828e-03,5.512822885066270828e-03
3.405349701642990112e-02,3.405349701642990112e-02,3.405349701642990112e-02,3.405349701642990112e-02,3.405349701642990112e-02,2.414933033287525177e-02,7.944856770336627960e-03,7.944856770336627960e-03,7.944856770336627960e-03,7.944856770336627960e-03,7.944856770336627960e-03
3.695171698927879333e-02,3.695171698927879333e-02,3.695171698927879333e-02,3.695171698927879333e-02,3.695171698927879333e-02,3.064314834773540497e-02,1.423524878919124603e-02,1.423524878919124603e-02,1.423524878919124603e-02,1.423524878919124603e-02,1.423524878919124603e-02
3.333911672234535217e-02,3.333911672234535217e-02,3.333911672234535217e-02,3.333911672234535217e-02,3.333911672234535217e-02,2.616368047893047333e-02,1.078359037637710571e-02,1.078359037637710571e-02,1.078359037637710571e-02,1.078359037637710571e-02,1.078359037637710571e-02
