0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.159629784524440765e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.338075518608093262e-01,9.450948238372802734e-01,9.831475019454956055e-01,9.907757639884948730e-01,9.080072641372680664e-01,9.149420261383056641e-01,1.000000000000000000e+00,1.000000000000000000e+00,8.745183944702148438e-01,7.499085664749145508e-01,6.713865995407104492e-01,6.498251557350158691e-01,6.551126837730407715e-01,7.813889980316162109e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
7.600044608116149902e-01,6.472577452659606934e-01,6.643528938293457031e-01,7.245373725891113281e-01,7.205052375793457031e-01,6.133179068565368652e-01,4.545023441314697266e-01,1.018942669034004211e-01,4.552882909774780273e-02,7.462077587842941284e-02,1.409142911434173584e-01,2.858071029186248779e-01,3.982056677341461182e-01,3.925198018550872803e-01,3.898445069789886475e-01,5.269665122032165527e-01,6.248403787612915039e-01,6.700881719589233398e-01,7.009542584419250488e-01,7.238212823867797852e-01,7.268515229225158691e-01,7.302624583244323730e-01,7.431343197822570801e-01,7.456436753273010254e-01,7.396139502525329590e-01,7.279839515686035156e-01,7.265805006027221680e-01,7.280234694480895996e-01,7.253469228744506836e-01,7.291839718818664551e-01,7.480778098106384277e-01
9.900973439216613770e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.669354915618896484e-01,8.977315425872802734e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.808894991874694824e-01,9.133976697921752930e-01,9.266117215156555176e-01,9.087245464324951172e-01,8.913828730583190918e-01,8.558550477027893066e-01,8.473445773124694824e-01,8.701307773590087891e-01,8.818382620811462402e-01,8.878320455551147461e-01,8.784184455871582031e-01,8.816702365875244141e-01,8.937873840332031250e-01,9.002907276153564453e-01,8.865983486175537109e-01,9.301106333732604980e-01
9.536848068237304688e-01,9.213433861732482910e-01,9.228990674018859863e-01,9.429132342338562012e-01,8.725422024726867676e-01,7.674904465675354004e-01,6.206043958663940430e-01,2.955513894557952881e-01,2.782268524169921875e-01,3.711215555667877197e-01,4.266817271709442139e-01,5.540497303009033203e-01,6.194103956222534180e-01,6.445498466491699219e-01,6.806309223175048828e-01,7.524386048316955566e-01,8.045350909233093262e-01,8.642107248306274414e-01,8.730860352516174316e-01,8.655430078506469727e-01,8.462027311325073242e-01,8.447208404541015625e-01,8.750821352005004883e-01,9.074261188507080078e-01,8.992177248001098633e-01,8.769655823707580566e-01,8.833104372024536133e-01,9.128425717353820801e-01,9.353170990943908691e-01,9.044705629348754883e-01,9.144402146339416504e-01
8.409307599067687988e-01,7.802059054374694824e-01,7.791073322296142578e-01,8.066092729568481445e-01,7.194811701774597168e-01,6.215828657150268555e-01,5.286467075347900391e-01,1.977459192276000977e-01,5.143640190362930298e-02,1.533031016588211060e-01,2.403215318918228149e-01,3.711292147636413574e-01,4.671903848648071289e-01,4.994031786918640137e-01,4.293899834156036377e-01,4.986365437507629395e-01,6.379811167716979980e-01,7.287109494209289551e-01,7.714436650276184082e-01,7.773565649986267090e-01,7.563191652297973633e-01,7.573731541633605957e-01,7.977904081344604492e-01,8.373283147811889648e-01,8.296832442283630371e-01,8.148992657661437988e-01,8.169537186622619629e-01,8.366079926490783691e-01,8.600906133651733398e-01,8.557827472686767578e-01,8.806036114692687988e-01
8.289720416069030762e-01,7.433573603630065918e-01,7.587330937385559082e-01,8.231940269470214844e-01,7.342454195022583008e-01,6.381363868713378906e-01,5.451116561889648438e-01,1.364258825778961182e-01,0.000000000000000000e+00,1.230663135647773743e-01,2.533331513404846191e-01,4.282293021678924561e-01,5.414264798164367676e-01,5.576394200325012207e-01,4.834422171115875244e-01,5.655884146690368652e-01,6.600732803344726562e-01,7.121773958206176758e-01,7.428633570671081543e-01,7.374255657196044922e-01,7.037167549133300781e-01,7.013576030731201172e-01,7.433871030807495117e-01,7.855378985404968262e-01,7.907599806785583496e-01,7.788200378417968750e-01,7.795835733413696289e-01,8.016202449798583984e-01,8.243684172630310059e-01,8.282399773597717285e-01,8.409298658370971680e-01
8.833090066909790039e-01,8.597119450569152832e-01,8.702676296234130859e-01,8.676968812942504883e-01,6.763265728950500488e-01,5.232539772987365723e-01,4.112258255481719971e-01,1.877047866582870483e-01,2.090130746364593506e-01,3.520889282226562500e-01,4.015636146068572998e-01,6.041023135185241699e-01,7.247172594070434570e-01,7.112983465194702148e-01,5.651534199714660645e-01,5.824684500694274902e-01,6.624652147293090820e-01,7.387921214103698730e-01,7.785316109657287598e-01,7.718434929847717285e-01,7.550822496414184570e-01,7.529890537261962891e-01,7.753534913063049316e-01,8.090460896492004395e-01,8.151917457580566406e-01,8.077648878097534180e-01,8.077297806739807129e-01,8.204548954963684082e-01,8.478631973266601562e-01,8.578988313674926758e-01,8.813312053680419922e-01
8.713176846504211426e-01,8.334237933158874512e-01,8.569698929786682129e-01,8.659625053405761719e-01,7.002623677253723145e-01,5.946416854858398438e-01,5.100563168525695801e-01,2.878167629241943359e-01,2.972427010536193848e-01,4.222698807716369629e-01,3.883936107158660889e-01,4.604347348213195801e-01,4.910784959793090820e-01,4.954645931720733643e-01,4.792164266109466553e-01,6.138659119606018066e-01,7.124480009078979492e-01,7.612671256065368652e-01,7.796373963356018066e-01,7.606519460678100586e-01,7.238951921463012695e-01,7.236160039901733398e-01,7.583003640174865723e-01,8.057128787040710449e-01,8.183826804161071777e-01,8.122069239616394043e-01,8.133730888366699219e-01,8.149529695510864258e-01,8.294590115547180176e-01,8.436524868011474609e-01,8.774478435516357422e-01
8.687809705734252930e-01,8.320513963699340820e-01,8.366708159446716309e-01,8.551853299140930176e-01,7.418387532234191895e-01,6.333364844322204590e-01,5.478067398071289062e-01,3.137601017951965332e-01,2.449472993612289429e-01,3.514169454574584961e-01,3.164370059967041016e-01,3.891762793064117432e-01,4.529633820056915283e-01,4.559244513511657715e-01,3.414940536022186279e-01,4.632213115692138672e-01,6.431145668029785156e-01,7.165189385414123535e-01,7.408179640769958496e-01,7.224255800247192383e-01,7.086202502250671387e-01,7.097678780555725098e-01,7.579845786094665527e-01,7.954376935958862305e-01,8.085486888885498047e-01,8.076096773147583008e-01,7.983903884887695312e-01,7.887466549873352051e-01,7.940731644630432129e-01,8.126946091651916504e-01,8.501159548759460449e-01
