0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.439982175827026367e-01,9.505440592765808105e-01,9.574142694473266602e-01,9.535834789276123047e-01,9.533923268318176270e-01,9.513524174690246582e-01,9.422239661216735840e-01,9.439300894737243652e-01,9.437466263771057129e-01,9.446622133255004883e-01,9.416483640670776367e-01,9.400756955146789551e-01,9.406578540802001953e-01,9.389584660530090332e-01,9.434065222740173340e-01,9.342608451843261719e-01,9.284426569938659668e-01,9.360442161560058594e-01,9.359802007675170898e-01,9.447506070137023926e-01,9.478868246078491211e-01,9.581595063209533691e-01,9.446876645088195801e-01,9.488614797592163086e-01,9.501398205757141113e-01,9.462006092071533203e-01,9.465160965919494629e-01,9.495077133178710938e-01,9.481191635131835938e-01,9.373254179954528809e-01,9.421682953834533691e-01,9.540272951126098633e-01,9.625319838523864746e-01,9.601775407791137695e-01,9.662207961082458496e-01
9.365062117576599121e-01,9.408969283103942871e-01,9.417711496353149414e-01,9.412440657615661621e-01,9.457102417945861816e-01,9.511258006095886230e-01,9.401156306266784668e-01,9.436923861503601074e-01,9.458426833152770996e-01,9.419519305229187012e-01,9.452601075172424316e-01,9.496456980705261230e-01,9.422644972801208496e-01,9.303345680236816406e-01,9.414318799972534180e-01,9.351145029067993164e-01,9.259867668151855469e-01,9.440099000930786133e-01,9.457387328147888184e-01,9.520564675331115723e-01,9.557121396064758301e-01,9.523552060127258301e-01,9.345258474349975586e-01,9.411814808845520020e-01,9.448896646499633789e-01,9.406287074089050293e-01,9.408531785011291504e-01,9.403393864631652832e-01,9.358329772949218750e-01,9.324278831481933594e-01,9.372232556343078613e-01,9.510821104049682617e-01,9.522270560264587402e-01,9.537502527236938477e-01,9.518966674804687500e-01
9.214254617691040039e-01,9.233695864677429199e-01,9.278095364570617676e-01,9.234586954116821289e-01,9.246729612350463867e-01,9.270688295364379883e-01,9.190762639045715332e-01,9.201033711433410645e-01,9.177937507629394531e-01,9.243760704994201660e-01,9.331488013267517090e-01,9.221278429031372070e-01,9.151043891906738281e-01,9.126705527305603027e-01,9.226120710372924805e-01,9.206876158714294434e-01,9.102358222007751465e-01,9.172177314758300781e-01,9.153158068656921387e-01,9.272226095199584961e-01,9.350379705429077148e-01,9.290515780448913574e-01,9.187681078910827637e-01,9.301782250404357910e-01,9.293497204780578613e-01,9.254785776138305664e-01,9.262226223945617676e-01,9.378591775894165039e-01,9.296012520790100098e-01,9.212139844894409180e-01,9.272398352622985840e-01,9.361117482185363770e-01,9.411812424659729004e-01,9.365367293357849121e-01,9.380175471305847168e-01
9.104254245758056641e-01,9.047228693962097168e-01,9.072577357292175293e-01,9.243774414062500000e-01,9.349820017814636230e-01,9.261479377746582031e-01,9.161641001701354980e-01,9.196418523788452148e-01,9.123476743698120117e-01,9.171569943428039551e-01,9.292553663253784180e-01,9.220665097236633301e-01,9.172123074531555176e-01,9.154862761497497559e-01,9.180366396903991699e-01,9.124165177345275879e-01,9.031466841697692871e-01,9.103283286094665527e-01,9.109771847724914551e-01,9.129657149314880371e-01,9.217349290847778320e-01,9.221470952033996582e-01,9.140294790267944336e-01,9.201137423515319824e-01,9.107161760330200195e-01,9.116168618202209473e-01,9.229229092597961426e-01,9.346196055412292480e-01,9.338641166687011719e-01,9.291016459465026855e-01,9.294058680534362793e-01,9.356538057327270508e-01,9.427906274795532227e-01,9.367209672927856445e-01,9.342842698097229004e-01
9.118163585662841797e-01,9.117065072059631348e-01,9.071246385574340820e-01,9.168618321418762207e-01,9.273822903633117676e-01,9.192048907279968262e-01,9.076819419860839844e-01,9.098565578460693359e-01,9.116386771202087402e-01,9.175931215286254883e-01,9.178993701934814453e-01,9.180223345756530762e-01,9.097184538841247559e-01,9.076532125473022461e-01,9.115905165672302246e-01,9.053107500076293945e-01,9.000603556632995605e-01,9.101473093032836914e-01,9.126361608505249023e-01,9.166111946105957031e-01,9.189219474792480469e-01,9.189153909683227539e-01,9.101150035858154297e-01,9.072881937026977539e-01,9.017033576965332031e-01,9.140736460685729980e-01,9.199020266532897949e-01,9.340769648551940918e-01,9.445874094963073730e-01,9.272673726081848145e-01,9.276335239410400391e-01,9.266120791435241699e-01,9.281708598136901855e-01,9.263918995857238770e-01,9.202660322189331055e-01
9.115710854530334473e-01,9.138427972793579102e-01,9.188154339790344238e-01,9.263013005256652832e-01,9.285950064659118652e-01,9.167140722274780273e-01,9.119585752487182617e-01,9.157769083976745605e-01,9.143679141998291016e-01,9.104737043380737305e-01,9.085291624069213867e-01,9.160106182098388672e-01,9.171190857887268066e-01,9.065695405006408691e-01,9.079594016075134277e-01,9.108422398567199707e-01,9.011029601097106934e-01,8.967883586883544922e-01,9.003680944442749023e-01,9.096896052360534668e-01,9.152898192405700684e-01,9.227865338325500488e-01,9.207955598831176758e-01,9.228685498237609863e-01,9.104461073875427246e-01,9.135930538177490234e-01,9.181906580924987793e-01,9.176484346389770508e-01,9.286230206489562988e-01,9.269834160804748535e-01,9.221822023391723633e-01,9.265805482864379883e-01,9.191398620605468750e-01,9.191950559616088867e-01,9.164800047874450684e-01
9.077157974243164062e-01,9.102776646614074707e-01,9.210758209228515625e-01,9.215871095657348633e-01,9.222273826599121094e-01,9.122920632362365723e-01,9.044631719589233398e-01,9.082373380661010742e-01,9.073336720466613770e-01,9.116665124893188477e-01,9.155180454254150391e-01,9.094216227531433105e-01,9.091004133224487305e-01,9.005546569824218750e-01,9.083343744277954102e-01,9.122328758239746094e-01,8.980574607849121094e-01,8.988770842552185059e-01,8.998706936836242676e-01,9.071771502494812012e-01,9.123517274856567383e-01,9.120028018951416016e-01,9.093962311744689941e-01,9.155341386795043945e-01,9.050378799438476562e-01,9.029399752616882324e-01,9.160624742507934570e-01,9.194371104240417480e-01,9.223946332931518555e-01,9.184240698814392090e-01,9.152266383171081543e-01,9.210463166236877441e-01,9.085280895233154297e-01,9.060019850730895996e-01,9.189094901084899902e-01
9.068014025688171387e-01,9.026750922203063965e-01,9.072139859199523926e-01,9.187410473823547363e-01,9.196792244911193848e-01,9.106932878494262695e-01,8.970811367034912109e-01,8.987945914268493652e-01,9.013621807098388672e-01,9.081869125366210938e-01,9.099940657615661621e-01,9.080506563186645508e-01,9.004479646682739258e-01,8.909959197044372559e-01,9.034810066223144531e-01,9.063551425933837891e-01,8.952155709266662598e-01,9.053385257720947266e-01,9.022405743598937988e-01,9.060283303260803223e-01,9.163438081741333008e-01,9.182450771331787109e-01,9.038711786270141602e-01,9.102209806442260742e-01,9.128920435905456543e-01,9.127470254898071289e-01,9.186514019966125488e-01,9.259870052337646484e-01,9.265529513359069824e-01,9.179779291152954102e-01,9.163433313369750977e-01,9.253172278404235840e-01,9.065075516700744629e-01,9.017473459243774414e-01,9.304097890853881836e-01
9.081080555915832520e-01,9.008345007896423340e-01,8.976542353630065918e-01,9.068736433982849121e-01,9.108198285102844238e-01,8.960318565368652344e-01,8.879154324531555176e-01,8.898859024047851562e-01,8.893014788627624512e-01,8.844082951545715332e-01,8.920750021934509277e-01,8.903196454048156738e-01,8.801162838935852051e-01,8.761133551597595215e-01,8.861025571823120117e-01,8.846458792686462402e-01,8.755820989608764648e-01,8.823303580284118652e-01,8.849117755889892578e-01,9.025100469589233398e-01,9.096536636352539062e-01,9.181602001190185547e-01,9.032690525054931641e-01,9.047191143035888672e-01,9.112128615379333496e-01,9.065605998039245605e-01,9.027467966079711914e-01,9.176737070083618164e-01,9.191657900810241699e-01,9.073382019996643066e-01,8.976135849952697754e-01,9.066516160964965820e-01,9.099677801132202148e-01,9.064867496490478516e-01,9.080424904823303223e-01
