0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.058294534683227539e-01,2.467223405838012695e-01,4.378246888518333435e-02,6.166980043053627014e-02,1.461362093687057495e-01,2.185888141393661499e-01,3.173303306102752686e-01,4.026511609554290771e-01,4.642458260059356689e-01,5.460855364799499512e-01,6.171892285346984863e-01,6.762996315956115723e-01,7.443609833717346191e-01,8.003364205360412598e-01
6.663238406181335449e-01,5.931518673896789551e-01,5.121111869812011719e-01,4.884006381034851074e-01,4.927608370780944824e-01,4.887143075466156006e-01,4.827673137187957764e-01,4.959497451782226562e-01,5.207572579383850098e-01,5.615132451057434082e-01,6.104703545570373535e-01,6.663240790367126465e-01,7.205695509910583496e-01,7.610515356063842773e-01
6.535527706146240234e-01,4.743279814720153809e-01,3.382900357246398926e-01,3.545729815959930420e-01,3.918659090995788574e-01,4.197053015232086182e-01,4.648291170597076416e-01,4.988720417022705078e-01,5.324376225471496582e-01,5.668368339538574219e-01,6.105381250381469727e-01,6.670288443565368652e-01,7.260925173759460449e-01,7.691571712493896484e-01
5.688882470130920410e-01,3.994387984275817871e-01,2.737545371055603027e-01,2.925854325294494629e-01,3.510613739490509033e-01,3.901845812797546387e-01,4.311408996582031250e-01,4.735241532325744629e-01,5.052871108055114746e-01,5.304347872734069824e-01,5.660889744758605957e-01,6.182646155357360840e-01,6.851952672004699707e-01,7.530444264411926270e-01
5.973577499389648438e-01,4.608948230743408203e-01,3.263537883758544922e-01,3.272417485713958740e-01,3.869190812110900879e-01,4.200758039951324463e-01,4.484156370162963867e-01,4.922056496143341064e-01,5.198581814765930176e-01,5.446172356605529785e-01,5.825049281120300293e-01,6.348865032196044922e-01,6.945219039916992188e-01,7.597390413284301758e-01
6.804943680763244629e-01,5.239483714103698730e-01,4.008404314517974854e-01,4.114491045475006104e-01,4.619032144546508789e-01,4.852784276008605957e-01,5.097557306289672852e-01,5.424717664718627930e-01,5.646858811378479004e-01,5.881655216217041016e-01,6.266627311706542969e-01,6.789936423301696777e-01,7.334084510803222656e-01,7.806645631790161133e-01
7.281412482261657715e-01,6.135214567184448242e-01,5.147358179092407227e-01,5.039199590682983398e-01,5.336972475051879883e-01,5.534961819648742676e-01,5.713887810707092285e-01,5.847656130790710449e-01,6.027660965919494629e-01,6.234662532806396484e-01,6.493744254112243652e-01,7.014918923377990723e-01,7.548715472221374512e-01,7.909677028656005859e-01
6.613809466361999512e-01,5.074477195739746094e-01,3.825033009052276611e-01,3.829789161682128906e-01,4.087582230567932129e-01,4.368039667606353760e-01,4.747865200042724609e-01,5.073689818382263184e-01,5.409766435623168945e-01,5.927539467811584473e-01,6.356484293937683105e-01,6.981165409088134766e-01,7.523908019065856934e-01,7.910078167915344238e-01
6.728671789169311523e-01,5.388439297676086426e-01,4.402785897254943848e-01,4.400556683540344238e-01,4.813931584358215332e-01,5.162293910980224609e-01,5.265724658966064453e-01,5.487425327301025391e-01,5.716822147369384766e-01,6.086918711662292480e-01,6.510707139968872070e-01,7.040219306945800781e-01,7.407833337783813477e-01,7.869257330894470215e-01
6.795642375946044922e-01,5.522621870040893555e-01,4.352500140666961670e-01,4.345341324806213379e-01,4.894925355911254883e-01,5.386201739311218262e-01,5.534387826919555664e-01,5.778831243515014648e-01,5.907689332962036133e-01,6.099750995635986328e-01,6.440981030464172363e-01,6.936343908309936523e-01,7.287349104881286621e-01,7.770323753356933594e-01
6.333042979240417480e-01,4.999010264873504639e-01,3.904615640640258789e-01,3.947838246822357178e-01,4.240103960037231445e-01,4.550521969795227051e-01,4.759415090084075928e-01,5.021586418151855469e-01,5.193355083465576172e-01,5.618557333946228027e-01,6.113500595092773438e-01,6.678642034530639648e-01,7.194063663482666016e-01,7.635437846183776855e-01
