0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.119171500205993652e-01,8.568696975708007812e-01,8.975933194160461426e-01,9.701318144798278809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.873246550559997559e-01,1.000000000000000000e+00,9.749829173088073730e-01,9.796420335769653320e-01,9.438912272453308105e-01,7.659183740615844727e-01,6.724729537963867188e-01,7.145389914512634277e-01,7.332051396369934082e-01,7.032178640365600586e-01,7.079132795333862305e-01,7.553585767745971680e-01,7.870392799377441406e-01,7.591446638107299805e-01,7.286334633827209473e-01,7.450863718986511230e-01,7.965497970581054688e-01,8.363767862319946289e-01,8.929862976074218750e-01,9.264330863952636719e-01,9.506735205650329590e-01
9.851458072662353516e-01,9.833265542984008789e-01,9.677562117576599121e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.663027048110961914e-01,5.940182209014892578e-01,6.080942749977111816e-01,6.276353597640991211e-01,5.697765946388244629e-01,5.495965480804443359e-01,5.957109332084655762e-01,6.620370745658874512e-01,6.793724298477172852e-01,7.083860635757446289e-01,7.293862104415893555e-01,7.688278555870056152e-01,8.035314679145812988e-01,8.577550649642944336e-01,8.956614136695861816e-01,9.309698939323425293e-01
9.475833177566528320e-01,9.613604545593261719e-01,9.599696993827819824e-01,9.336133003234863281e-01,8.581411242485046387e-01,6.614488959312438965e-01,5.359380245208740234e-01,4.981869757175445557e-01,5.230129361152648926e-01,4.952181577682495117e-01,4.831770956516265869e-01,5.203176140785217285e-01,5.846356153488159180e-01,6.209605336189270020e-01,6.719558835029602051e-01,7.243055105209350586e-01,7.894101738929748535e-01,8.111364245414733887e-01,8.337289094924926758e-01,8.686838150024414062e-01,9.141464233398437500e-01
9.189028143882751465e-01,9.142653942108154297e-01,9.278455972671508789e-01,8.877144455909729004e-01,8.062804937362670898e-01,6.524410247802734375e-01,5.601597428321838379e-01,4.987376034259796143e-01,5.074995756149291992e-01,4.922399222850799561e-01,5.046508312225341797e-01,5.725334286689758301e-01,6.332992911338806152e-01,6.454699039459228516e-01,6.330224871635437012e-01,6.496048569679260254e-01,7.091132402420043945e-01,7.654516696929931641e-01,8.213796615600585938e-01,8.621267080307006836e-01,9.103657007217407227e-01
9.516032934188842773e-01,9.620369672775268555e-01,1.000000000000000000e+00,9.776384234428405762e-01,8.679369091987609863e-01,6.813998818397521973e-01,5.875141024589538574e-01,5.989570617675781250e-01,6.183323860168457031e-01,5.886067152023315430e-01,5.786250233650207520e-01,6.389006376266479492e-01,7.043541669845581055e-01,6.997862458229064941e-01,7.013499736785888672e-01,7.354397177696228027e-01,7.819485068321228027e-01,7.972434163093566895e-01,8.245372176170349121e-01,8.632462620735168457e-01,9.019559621810913086e-01
9.064877629280090332e-01,8.998580574989318848e-01,9.273808002471923828e-01,8.604657649993896484e-01,7.179297804832458496e-01,5.850834846496582031e-01,5.852208733558654785e-01,6.270976662635803223e-01,6.475760936737060547e-01,6.201347708702087402e-01,5.985265970230102539e-01,6.335504055023193359e-01,6.809615492820739746e-01,7.008639574050903320e-01,7.061370611190795898e-01,7.191712260246276855e-01,7.567062377929687500e-01,7.870916128158569336e-01,8.201341629028320312e-01,8.540034294128417969e-01,8.927649855613708496e-01
8.962520360946655273e-01,8.997306227684020996e-01,9.315137267112731934e-01,8.614528179168701172e-01,6.740630269050598145e-01,5.253183245658874512e-01,5.161323547363281250e-01,4.834549427032470703e-01,5.201163291931152344e-01,5.186159014701843262e-01,5.183690190315246582e-01,5.601742863655090332e-01,6.187882423400878906e-01,6.269434094429016113e-01,6.235493421554565430e-01,6.528356671333312988e-01,7.068495154380798340e-01,7.383096218109130859e-01,7.932286858558654785e-01,8.426436185836791992e-01,8.907535672187805176e-01
9.417424201965332031e-01,9.419596791267395020e-01,9.856024980545043945e-01,9.676216244697570801e-01,8.026567697525024414e-01,6.022242903709411621e-01,5.584473013877868652e-01,5.980082154273986816e-01,6.208567023277282715e-01,5.773607492446899414e-01,5.600437521934509277e-01,6.004775762557983398e-01,6.460586190223693848e-01,6.353916525840759277e-01,6.343944072723388672e-01,6.627538800239562988e-01,7.017795443534851074e-01,7.371265888214111328e-01,7.968934178352355957e-01,8.454689383506774902e-01,8.921225666999816895e-01
