0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.317695498466491699e-01,9.059367775917053223e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.773831367492675781e-01,9.206017851829528809e-01,9.032356739044189453e-01,8.654833436012268066e-01,6.144203543663024902e-01,3.840774893760681152e-01,2.846902012825012207e-01,2.905461490154266357e-01,4.113257527351379395e-01,5.299668908119201660e-01,5.588749647140502930e-01,5.799465179443359375e-01,6.249396204948425293e-01,6.847582459449768066e-01,7.432488799095153809e-01,7.913134098052978516e-01,8.540074229240417480e-01,9.082797169685363770e-01,9.332335591316223145e-01,8.974475860595703125e-01
9.985646009445190430e-01,9.730938076972961426e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.868540048599243164e-01,4.424828588962554932e-01,3.830927014350891113e-01,3.717896044254302979e-01,4.302535355091094971e-01,5.143722295761108398e-01,5.499261021614074707e-01,6.048201322555541992e-01,6.650423407554626465e-01,7.199035286903381348e-01,7.746323347091674805e-01,8.130903840065002441e-01,8.572562336921691895e-01,8.905721902847290039e-01,9.054917693138122559e-01,8.782843947410583496e-01
9.819834232330322266e-01,8.840643167495727539e-01,8.106263279914855957e-01,8.007184863090515137e-01,6.354351639747619629e-01,5.475810170173645020e-01,5.540635585784912109e-01,6.034455299377441406e-01,6.449463367462158203e-01,6.767427921295166016e-01,6.971902847290039062e-01,7.213274240493774414e-01,7.225402593612670898e-01,7.029923200607299805e-01,7.225863337516784668e-01,7.503921389579772949e-01,8.024143576622009277e-01,8.369994163513183594e-01,8.671521544456481934e-01,8.607003092765808105e-01
9.423668384552001953e-01,8.572372198104858398e-01,8.110609650611877441e-01,7.764253020286560059e-01,5.538463592529296875e-01,4.171012639999389648e-01,4.253912866115570068e-01,4.911887049674987793e-01,5.609425306320190430e-01,6.185913681983947754e-01,6.119628548622131348e-01,5.794799923896789551e-01,5.174487829208374023e-01,4.953076541423797607e-01,5.087681412696838379e-01,5.652155876159667969e-01,6.698447465896606445e-01,7.393065094947814941e-01,8.008360862731933594e-01,8.362023830413818359e-01
9.616776704788208008e-01,9.039181470870971680e-01,8.880736827850341797e-01,8.329702615737915039e-01,5.388023853302001953e-01,4.334289133548736572e-01,4.571002423763275146e-01,5.233842730522155762e-01,5.687295198440551758e-01,6.075405478477478027e-01,6.046200394630432129e-01,5.978316664695739746e-01,6.226420402526855469e-01,6.644621491432189941e-01,6.934621334075927734e-01,7.221223711967468262e-01,7.815026640892028809e-01,8.123078942298889160e-01,8.233684301376342773e-01,8.345240950584411621e-01
9.704924225807189941e-01,8.914943337440490723e-01,8.734402060508728027e-01,8.477584719657897949e-01,6.110802888870239258e-01,4.502154290676116943e-01,4.645459949970245361e-01,5.317856073379516602e-01,5.870173573493957520e-01,6.580643057823181152e-01,6.992181539535522461e-01,6.994251012802124023e-01,6.876910328865051270e-01,6.963139176368713379e-01,6.835774183273315430e-01,7.169919610023498535e-01,7.800270318984985352e-01,8.122938275337219238e-01,8.329062461853027344e-01,8.345740437507629395e-01
9.391962289810180664e-01,8.757295012474060059e-01,8.286811113357543945e-01,8.128351569175720215e-01,6.727703213691711426e-01,5.675270557403564453e-01,5.751842856407165527e-01,6.048200130462646484e-01,6.212019324302673340e-01,6.396712660789489746e-01,6.571677923202514648e-01,6.877382993698120117e-01,6.869807243347167969e-01,6.602157354354858398e-01,6.525037288665771484e-01,6.896453499794006348e-01,7.433847784996032715e-01,7.722530961036682129e-01,8.069494962692260742e-01,8.232214450836181641e-01
9.451882243156433105e-01,9.367019534111022949e-01,9.236930012702941895e-01,8.878852128982543945e-01,6.667422652244567871e-01,5.500498414039611816e-01,5.797607898712158203e-01,6.307946443557739258e-01,6.532406806945800781e-01,6.773322820663452148e-01,6.976340413093566895e-01,7.038190960884094238e-01,7.161629199981689453e-01,7.150671482086181641e-01,7.149040699005126953e-01,7.205413579940795898e-01,7.595322132110595703e-01,7.868910431861877441e-01,8.126911520957946777e-01,8.234710693359375000e-01
