0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.317381978034973145e-01,9.314731359481811523e-01,9.324644207954406738e-01,9.408204555511474609e-01,9.462893009185791016e-01,9.320965409278869629e-01,9.286007285118103027e-01,9.340901374816894531e-01,9.360210895538330078e-01,9.385823011398315430e-01,9.361367225646972656e-01,9.316794276237487793e-01,9.322885870933532715e-01,9.449062347412109375e-01,9.537126421928405762e-01,9.444846510887145996e-01,9.462110996246337891e-01,9.400126934051513672e-01,9.318794608116149902e-01,9.343851804733276367e-01,9.301927089691162109e-01,9.331575632095336914e-01,9.322259426116943359e-01,9.403885006904602051e-01,9.407032728195190430e-01,9.406122565269470215e-01,9.380828142166137695e-01,9.421446919441223145e-01,9.384272098541259766e-01,9.357275962829589844e-01,9.516471624374389648e-01,9.567168951034545898e-01,9.435183405876159668e-01,9.474524855613708496e-01,9.506075978279113770e-01,9.482985734939575195e-01,9.418947100639343262e-01,9.146913290023803711e-01
9.192269444465637207e-01,9.230053424835205078e-01,9.271577000617980957e-01,9.398860931396484375e-01,9.374769330024719238e-01,9.232965111732482910e-01,9.130156636238098145e-01,9.140949249267578125e-01,9.255968332290649414e-01,9.249227046966552734e-01,9.399092793464660645e-01,9.304134249687194824e-01,9.157696962356567383e-01,9.291496276855468750e-01,9.380455613136291504e-01,9.412829875946044922e-01,9.431602954864501953e-01,9.280475974082946777e-01,9.213708639144897461e-01,9.237900376319885254e-01,9.245405197143554688e-01,9.249958395957946777e-01,9.240041375160217285e-01,9.311944842338562012e-01,9.324728846549987793e-01,9.279311299324035645e-01,9.267340898513793945e-01,9.346291422843933105e-01,9.273583889007568359e-01,9.257352352142333984e-01,9.270206093788146973e-01,9.300401806831359863e-01,9.279698729515075684e-01,9.321444034576416016e-01,9.360941052436828613e-01,9.342004656791687012e-01,9.303635954856872559e-01,8.967351913452148438e-01
9.026330709457397461e-01,9.040185213088989258e-01,9.148985743522644043e-01,9.223758578300476074e-01,9.121196866035461426e-01,9.048399925231933594e-01,8.942680954933166504e-01,8.956307172775268555e-01,9.022133946418762207e-01,9.044944047927856445e-01,9.198735356330871582e-01,9.107471704483032227e-01,8.981096744537353516e-01,9.066757559776306152e-01,9.161833524703979492e-01,9.161530137062072754e-01,9.177699089050292969e-01,9.017654657363891602e-01,9.039447307586669922e-01,9.073837995529174805e-01,9.065698385238647461e-01,9.054041504859924316e-01,9.026664495468139648e-01,9.055989384651184082e-01,9.031585454940795898e-01,9.016433954238891602e-01,9.091288447380065918e-01,9.153699874877929688e-01,9.091717004776000977e-01,9.046590924263000488e-01,9.092248678207397461e-01,9.109361171722412109e-01,9.044081568717956543e-01,9.017628431320190430e-01,9.077022671699523926e-01,9.131911396980285645e-01,8.998747467994689941e-01,8.691375255584716797e-01
9.077464938163757324e-01,8.983224630355834961e-01,8.943672776222229004e-01,9.084376692771911621e-01,9.109827280044555664e-01,9.029639959335327148e-01,8.906875848770141602e-01,8.958903551101684570e-01,9.015409946441650391e-01,9.015378952026367188e-01,9.008408784866333008e-01,8.985385894775390625e-01,9.000189900398254395e-01,9.125624299049377441e-01,9.124371409416198730e-01,9.159753918647766113e-01,9.254303574562072754e-01,9.012554883956909180e-01,8.973723649978637695e-01,9.013030529022216797e-01,9.031047821044921875e-01,9.058621525764465332e-01,9.017097949981689453e-01,9.088608026504516602e-01,9.144659042358398438e-01,9.003159999847412109e-01,8.967000842094421387e-01,9.014149904251098633e-01,9.021679162979125977e-01,9.015769958496093750e-01,9.002147912979125977e-01,8.974512219429016113e-01,8.948482275009155273e-01,8.932819366455078125e-01,9.041335582733154297e-01,9.131720662117004395e-01,9.048250317573547363e-01,8.784245252609252930e-01
8.937699794769287109e-01,8.935407996177673340e-01,8.950670361518859863e-01,9.062657356262207031e-01,9.008689522743225098e-01,8.918325304985046387e-01,8.847613334655761719e-01,8.849474191665649414e-01,8.970999121665954590e-01,8.950866460800170898e-01,8.909003734588623047e-01,8.952082395553588867e-01,8.960988521575927734e-01,9.044014215469360352e-01,9.070628285408020020e-01,9.055600166320800781e-01,9.098455905914306641e-01,8.940477967262268066e-01,8.890525698661804199e-01,8.895146846771240234e-01,8.936405777931213379e-01,8.992289304733276367e-01,8.923519849777221680e-01,8.936879038810729980e-01,8.949410915374755859e-01,8.906382918357849121e-01,8.802592754364013672e-01,8.797668814659118652e-01,8.887457251548767090e-01,8.862661719322204590e-01,8.912819027900695801e-01,8.944645524024963379e-01,8.908566236495971680e-01,8.940163254737854004e-01,8.950667381286621094e-01,9.014452695846557617e-01,8.913590312004089355e-01,8.630848526954650879e-01
8.867129683494567871e-01,8.960930109024047852e-01,9.057770967483520508e-01,9.093327522277832031e-01,9.045246839523315430e-01,8.950117826461791992e-01,8.898040056228637695e-01,8.915605545043945312e-01,8.987032771110534668e-01,8.988966345787048340e-01,8.942710757255554199e-01,8.934325575828552246e-01,8.957441449165344238e-01,8.945662379264831543e-01,9.059569239616394043e-01,9.064855575561523438e-01,9.020324945449829102e-01,8.922671675682067871e-01,8.955448865890502930e-01,8.965874314308166504e-01,8.950955271720886230e-01,8.994312286376953125e-01,8.930801749229431152e-01,8.873609304428100586e-01,8.891631364822387695e-01,8.997646570205688477e-01,8.955813646316528320e-01,8.935910463333129883e-01,9.026535749435424805e-01,8.939635753631591797e-01,8.956042528152465820e-01,8.985218405723571777e-01,8.967276215553283691e-01,8.966611027717590332e-01,8.937984704971313477e-01,9.034032225608825684e-01,8.901544213294982910e-01,8.561059832572937012e-01
8.952922821044921875e-01,8.877528905868530273e-01,8.867496252059936523e-01,8.971573114395141602e-01,8.963022232055664062e-01,8.957776427268981934e-01,8.882613778114318848e-01,8.898482918739318848e-01,8.931319117546081543e-01,8.868480920791625977e-01,8.926242589950561523e-01,8.873354792594909668e-01,8.755828142166137695e-01,8.809853196144104004e-01,8.923885226249694824e-01,8.959615230560302734e-01,9.056614041328430176e-01,8.937523365020751953e-01,8.953912258148193359e-01,9.028913974761962891e-01,8.944618701934814453e-01,8.906766772270202637e-01,8.875184059143066406e-01,8.990842103958129883e-01,9.007619619369506836e-01,8.950502276420593262e-01,8.911095261573791504e-01,8.933536410331726074e-01,8.980492949485778809e-01,8.883283138275146484e-01,8.765354156494140625e-01,8.829612731933593750e-01,8.935264945030212402e-01,8.963398337364196777e-01,8.939552903175354004e-01,9.016969799995422363e-01,8.981409668922424316e-01,8.590035438537597656e-01
8.828279376029968262e-01,8.816012144088745117e-01,8.940828442573547363e-01,9.071169495582580566e-01,9.047852158546447754e-01,8.890299797058105469e-01,8.789015412330627441e-01,8.804542422294616699e-01,8.939970135688781738e-01,8.940621018409729004e-01,8.968315720558166504e-01,8.894755244255065918e-01,8.757385015487670898e-01,8.881952762603759766e-01,8.902680873870849609e-01,8.970156908035278320e-01,9.054938554763793945e-01,8.901691436767578125e-01,8.928938508033752441e-01,8.954014778137207031e-01,8.924986720085144043e-01,8.908624649047851562e-01,8.923080563545227051e-01,8.902392983436584473e-01,8.883138895034790039e-01,8.929717540740966797e-01,8.924754261970520020e-01,8.882746696472167969e-01,8.951757550239562988e-01,8.921986818313598633e-01,8.872885107994079590e-01,8.956432938575744629e-01,8.889681100845336914e-01,8.914487361907958984e-01,9.009653925895690918e-01,9.053910970687866211e-01,8.964886665344238281e-01,8.629336357116699219e-01
