0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.347866177558898926e-01,8.277230858802795410e-01,8.329793214797973633e-01,9.217404723167419434e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.494668245315551758e-01,9.533692002296447754e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.572275876998901367e-01,9.457964897155761719e-01,9.384869337081909180e-01,9.323763251304626465e-01,9.325438141822814941e-01,9.330243468284606934e-01,9.374375939369201660e-01,9.468545913696289062e-01,9.518319964408874512e-01,9.413560628890991211e-01,9.427707791328430176e-01,9.403373599052429199e-01,9.326177239418029785e-01,9.337272047996520996e-01,9.404402971267700195e-01,9.452077150344848633e-01,9.446693062782287598e-01,9.430969953536987305e-01,9.450713396072387695e-01,9.562791585922241211e-01,9.691293835639953613e-01,9.764872789382934570e-01,9.614493846893310547e-01,9.475861191749572754e-01,9.464489817619323730e-01,9.491252899169921875e-01,9.613108038902282715e-01,9.649629592895507812e-01,9.703114032745361328e-01,9.944881796836853027e-01,9.737873077392578125e-01,9.631236791610717773e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.804663658142089844e-01,9.490575194358825684e-01,9.523000717163085938e-01,9.485188722610473633e-01,9.443641304969787598e-01,9.457275271415710449e-01,9.454220533370971680e-01,9.749842882156372070e-01,9.367052316665649414e-01,9.408910870552062988e-01,9.822682738304138184e-01,9.781096577644348145e-01,9.768598675727844238e-01,9.623500108718872070e-01,9.541082382202148438e-01,9.540910124778747559e-01,9.558786153793334961e-01
9.423224329948425293e-01,9.420164823532104492e-01,9.397149085998535156e-01,9.401549100875854492e-01,9.426530599594116211e-01,9.466949105262756348e-01,9.430584311485290527e-01,9.499967098236083984e-01,9.622132182121276855e-01,9.518777132034301758e-01,9.582796096801757812e-01,9.516110420227050781e-01,9.375841021537780762e-01,9.348307847976684570e-01,9.329540729522705078e-01,9.443668723106384277e-01,9.476573467254638672e-01,9.396890401840209961e-01,9.376534223556518555e-01,9.464326500892639160e-01,9.543072581291198730e-01,9.598817825317382812e-01,9.452131986618041992e-01,9.356395602226257324e-01,9.335564970970153809e-01,9.342182874679565430e-01,9.349468946456909180e-01,9.414854645729064941e-01,9.512787461280822754e-01,9.573195576667785645e-01,9.515577554702758789e-01,9.444224238395690918e-01,9.360558986663818359e-01,9.088791608810424805e-01,9.059126377105712891e-01,9.250376224517822266e-01,9.550794959068298340e-01,9.367831945419311523e-01,9.404183030128479004e-01,9.319759607315063477e-01,9.318259358406066895e-01,9.346246123313903809e-01,9.382565617561340332e-01,9.983247518539428711e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.779635667800903320e-01,9.518043994903564453e-01,9.542875885963439941e-01,9.476190209388732910e-01,9.513071179389953613e-01,9.481305480003356934e-01,9.444490671157836914e-01
9.030554294586181641e-01,9.088030457496643066e-01,9.067737460136413574e-01,9.032634496688842773e-01,9.082537889480590820e-01,9.065135121345520020e-01,9.002572298049926758e-01,9.082353711128234863e-01,9.212332367897033691e-01,9.146549105644226074e-01,9.136589169502258301e-01,9.080688953399658203e-01,9.012057185173034668e-01,8.982810974121093750e-01,8.972685933113098145e-01,9.157630801200866699e-01,9.158704876899719238e-01,9.086045026779174805e-01,9.187625050544738770e-01,9.246731996536254883e-01,9.348745346069335938e-01,9.339891076087951660e-01,9.203395843505859375e-01,9.135752916336059570e-01,9.063286781311035156e-01,9.071061015129089355e-01,9.072349071502685547e-01,9.099494814872741699e-01,9.332064390182495117e-01,9.498028159141540527e-01,9.397447109222412109e-01,9.282062649726867676e-01,9.195942282676696777e-01,8.658617138862609863e-01,8.663582205772399902e-01,9.054250121116638184e-01,9.342048168182373047e-01,9.146808385848999023e-01,9.214363098144531250e-01,9.159408807754516602e-01,9.143828749656677246e-01,9.128712415695190430e-01,9.196582436561584473e-01,9.445868730545043945e-01,9.195603132247924805e-01,9.247685074806213379e-01,9.429246187210083008e-01,9.250303506851196289e-01,9.328845143318176270e-01,9.239374995231628418e-01,9.366056919097900391e-01,9.381820559501647949e-01,9.275234341621398926e-01
8.979361653327941895e-01,9.138410687446594238e-01,9.148409962654113770e-01,9.018846750259399414e-01,9.007593393325805664e-01,8.965453505516052246e-01,8.975943922996520996e-01,9.144747853279113770e-01,9.238060116767883301e-01,9.159886837005615234e-01,9.071777462959289551e-01,8.992338180541992188e-01,8.931899070739746094e-01,8.893162608146667480e-01,8.991017341613769531e-01,9.154511690139770508e-01,9.186701178550720215e-01,9.175481796264648438e-01,9.128114581108093262e-01,9.159067869186401367e-01,9.277198910713195801e-01,9.359058141708374023e-01,9.282191395759582520e-01,9.153040647506713867e-01,9.011290073394775391e-01,9.027982950210571289e-01,9.131963253021240234e-01,9.115524291992187500e-01,9.290913343429565430e-01,9.487209320068359375e-01,9.356822967529296875e-01,9.256677627563476562e-01,9.346451163291931152e-01,8.919255733489990234e-01,8.943875432014465332e-01,9.270430803298950195e-01,9.378610253334045410e-01,9.246447086334228516e-01,9.328082799911499023e-01,9.200389981269836426e-01,9.120381474494934082e-01,9.149060249328613281e-01,9.156365394592285156e-01,9.519580006599426270e-01,9.253286719322204590e-01,9.304850101470947266e-01,9.460965394973754883e-01,9.221813678741455078e-01,9.414175152778625488e-01,9.321563243865966797e-01,9.313864707946777344e-01,9.373782873153686523e-01,9.270542263984680176e-01
9.219524860382080078e-01,9.236698746681213379e-01,9.254873394966125488e-01,9.153320193290710449e-01,9.094266891479492188e-01,9.123708009719848633e-01,9.120674133300781250e-01,9.186071753501892090e-01,9.198026061058044434e-01,9.148537516593933105e-01,9.101911783218383789e-01,9.053533077239990234e-01,8.980303406715393066e-01,8.981894850730895996e-01,9.044135212898254395e-01,9.161104559898376465e-01,9.150052070617675781e-01,9.135025143623352051e-01,9.057676792144775391e-01,9.122647643089294434e-01,9.286367893218994141e-01,9.287782311439514160e-01,9.281497597694396973e-01,9.138959646224975586e-01,9.001746773719787598e-01,8.953254818916320801e-01,8.951428532600402832e-01,8.991048932075500488e-01,9.143867492675781250e-01,9.188431501388549805e-01,9.130383133888244629e-01,9.040387272834777832e-01,8.967759013175964355e-01,8.547316193580627441e-01,8.491802215576171875e-01,8.807514309883117676e-01,9.158248901367187500e-01,9.112539291381835938e-01,9.053225517272949219e-01,9.017102122306823730e-01,9.007570147514343262e-01,9.036025404930114746e-01,9.093024730682373047e-01,9.258896112442016602e-01,8.862416744232177734e-01,8.925479054450988770e-01,9.261515140533447266e-01,9.231109619140625000e-01,9.255007505416870117e-01,9.245484471321105957e-01,9.238221049308776855e-01,9.260286688804626465e-01,9.227364063262939453e-01
9.070924520492553711e-01,8.964480757713317871e-01,8.913973569869995117e-01,8.985573649406433105e-01,9.044392108917236328e-01,8.997786045074462891e-01,8.907223343849182129e-01,8.952557444572448730e-01,8.955977559089660645e-01,8.910424709320068359e-01,8.934538960456848145e-01,9.031163454055786133e-01,8.941553831100463867e-01,8.839673399925231934e-01,8.908075094223022461e-01,9.010444283485412598e-01,8.983893990516662598e-01,8.936295509338378906e-01,8.997711539268493652e-01,9.088038206100463867e-01,9.226610064506530762e-01,9.220792055130004883e-01,9.184737801551818848e-01,9.091280102729797363e-01,8.987941145896911621e-01,8.975315093994140625e-01,9.006455540657043457e-01,9.021939039230346680e-01,9.187921285629272461e-01,9.411559700965881348e-01,9.247798323631286621e-01,9.056183099746704102e-01,9.158279299736022949e-01,8.790296316146850586e-01,8.746100664138793945e-01,9.101545810699462891e-01,9.256616830825805664e-01,9.076167345046997070e-01,9.060429334640502930e-01,8.987914323806762695e-01,9.098488092422485352e-01,9.131551384925842285e-01,9.183316826820373535e-01,9.321778416633605957e-01,8.933100700378417969e-01,8.982274532318115234e-01,9.277240037918090820e-01,9.313577413558959961e-01,9.326627254486083984e-01,9.273957014083862305e-01,9.259079694747924805e-01,9.221494197845458984e-01,9.184832572937011719e-01
8.943964838981628418e-01,8.912388682365417480e-01,8.914741277694702148e-01,8.946834802627563477e-01,8.941335678100585938e-01,8.833623528480529785e-01,8.830298185348510742e-01,8.873357176780700684e-01,8.950521349906921387e-01,8.913150429725646973e-01,8.908792734146118164e-01,8.964077830314636230e-01,8.823040723800659180e-01,8.752871155738830566e-01,8.794394135475158691e-01,8.870607614517211914e-01,8.871659040451049805e-01,8.893374800682067871e-01,8.948442935943603516e-01,9.054560065269470215e-01,9.189556241035461426e-01,9.236152768135070801e-01,9.067628979682922363e-01,8.972029089927673340e-01,8.952974677085876465e-01,8.952746987342834473e-01,8.919968605041503906e-01,8.913990259170532227e-01,9.095193147659301758e-01,9.359390735626220703e-01,9.173388481140136719e-01,9.103940129280090332e-01,9.023316502571105957e-01,8.519856929779052734e-01,8.476331233978271484e-01,8.877925276756286621e-01,9.143552780151367188e-01,9.068310260772705078e-01,9.024833440780639648e-01,8.971245288848876953e-01,9.059447646141052246e-01,9.133684635162353516e-01,9.111992120742797852e-01,9.296841025352478027e-01,8.954888582229614258e-01,8.997661471366882324e-01,9.238634705543518066e-01,9.144185781478881836e-01,9.187020063400268555e-01,9.086513519287109375e-01,9.042139649391174316e-01,9.130219817161560059e-01,9.098287820816040039e-01
9.060579538345336914e-01,9.094341993331909180e-01,9.133384823799133301e-01,9.052087664604187012e-01,9.104300141334533691e-01,9.106892347335815430e-01,8.995507955551147461e-01,8.969410657882690430e-01,9.113065600395202637e-01,9.129776358604431152e-01,9.094366431236267090e-01,9.044597744941711426e-01,8.925889730453491211e-01,8.940157890319824219e-01,8.929978013038635254e-01,8.961016535758972168e-01,8.996935486793518066e-01,9.029864072799682617e-01,9.002432823181152344e-01,9.034821987152099609e-01,9.274596571922302246e-01,9.338476061820983887e-01,9.203814864158630371e-01,9.140164256095886230e-01,9.023415446281433105e-01,9.006116390228271484e-01,9.016368389129638672e-01,8.976613283157348633e-01,9.112298488616943359e-01,9.344175457954406738e-01,9.080107212066650391e-01,8.939101696014404297e-01,8.963009715080261230e-01,8.546537756919860840e-01,8.521432280540466309e-01,8.917335867881774902e-01,9.252719879150390625e-01,9.053334593772888184e-01,9.085703492164611816e-01,9.056399464607238770e-01,9.043329954147338867e-01,9.082172513008117676e-01,9.100222587585449219e-01,9.061112999916076660e-01,8.514986634254455566e-01,8.579937815666198730e-01,9.156128764152526855e-01,9.170964360237121582e-01,9.287959337234497070e-01,9.194735884666442871e-01,9.101230502128601074e-01,9.137983918190002441e-01,9.107931852340698242e-01
