0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.472901225090026855e-01,9.056922197341918945e-01,8.686472773551940918e-01,8.797999024391174316e-01,9.583002328872680664e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.935546278953552246e-01,8.771977424621582031e-01,8.626834750175476074e-01,7.674351334571838379e-01,5.959802269935607910e-01,5.231677293777465820e-01,5.667510628700256348e-01,6.235296130180358887e-01,6.714651584625244141e-01,7.007943987846374512e-01,7.176132202148437500e-01,7.377842664718627930e-01,7.598118185997009277e-01,8.068875074386596680e-01,8.202032446861267090e-01,8.371362090110778809e-01,8.498860001564025879e-01,8.595600724220275879e-01,8.751909136772155762e-01,8.733214139938354492e-01,8.825019001960754395e-01,8.945222496986389160e-01,8.962059617042541504e-01,9.069203138351440430e-01
9.523549079895019531e-01,9.372915029525756836e-01,9.549590945243835449e-01,9.577473402023315430e-01,8.905610442161560059e-01,8.967405557632446289e-01,9.805198311805725098e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.534078240394592285e-01,9.472070932388305664e-01,9.418379068374633789e-01,9.253273010253906250e-01,9.110131859779357910e-01,9.052438735961914062e-01,9.057508707046508789e-01,9.023581147193908691e-01,9.147770404815673828e-01,9.106287956237792969e-01,9.096281528472900391e-01,9.275683760643005371e-01
9.278146028518676758e-01,9.000103473663330078e-01,8.553377985954284668e-01,8.022574186325073242e-01,7.085983157157897949e-01,7.212386131286621094e-01,8.121647834777832031e-01,7.823341488838195801e-01,7.518778443336486816e-01,7.301336526870727539e-01,7.177593111991882324e-01,7.543922066688537598e-01,7.908382415771484375e-01,8.175649046897888184e-01,8.382769227027893066e-01,8.462860584259033203e-01,8.488951921463012695e-01,8.518082499504089355e-01,8.606585860252380371e-01,8.682712316513061523e-01,8.731650114059448242e-01,8.709881305694580078e-01,8.879061937332153320e-01,9.084720015525817871e-01
8.780624270439147949e-01,8.590815663337707520e-01,8.084824085235595703e-01,7.289111018180847168e-01,5.634736418724060059e-01,5.022994279861450195e-01,5.436215996742248535e-01,5.720785856246948242e-01,6.090891361236572266e-01,6.245126724243164062e-01,6.110066175460815430e-01,6.033913493156433105e-01,6.556234955787658691e-01,7.483205795288085938e-01,7.837935090065002441e-01,7.937154769897460938e-01,7.948040962219238281e-01,7.895733714103698730e-01,7.983438372611999512e-01,8.155412673950195312e-01,8.325452208518981934e-01,8.414128422737121582e-01,8.506543636322021484e-01,8.600004315376281738e-01
8.577808737754821777e-01,8.293045759201049805e-01,7.341240644454956055e-01,6.262579560279846191e-01,5.100031495094299316e-01,4.898912906646728516e-01,5.802338123321533203e-01,6.009396314620971680e-01,6.084606051445007324e-01,6.332390904426574707e-01,6.139191389083862305e-01,5.885041356086730957e-01,6.454346179962158203e-01,7.324069738388061523e-01,7.426252961158752441e-01,7.533067464828491211e-01,7.652685046195983887e-01,7.721244692802429199e-01,7.770560979843139648e-01,7.879198789596557617e-01,8.064385652542114258e-01,8.155000209808349609e-01,8.226733803749084473e-01,8.299412727355957031e-01
9.153333306312561035e-01,8.740258216857910156e-01,7.564657926559448242e-01,6.633447408676147461e-01,5.810447931289672852e-01,5.780107975006103516e-01,6.475802063941955566e-01,6.750695109367370605e-01,7.007393836975097656e-01,6.950525641441345215e-01,6.481339335441589355e-01,6.059536337852478027e-01,6.610073447227478027e-01,7.401743531227111816e-01,7.501911520957946777e-01,7.766263484954833984e-01,7.943499088287353516e-01,8.039655089378356934e-01,8.100438117980957031e-01,8.236118555068969727e-01,8.383826017379760742e-01,8.491626381874084473e-01,8.463453650474548340e-01,8.489975333213806152e-01
9.125740528106689453e-01,8.780073523521423340e-01,7.864096760749816895e-01,7.309719920158386230e-01,6.850205659866333008e-01,7.182385325431823730e-01,8.087103366851806641e-01,7.801173925399780273e-01,7.578099370002746582e-01,7.524608969688415527e-01,7.293367981910705566e-01,7.136349678039550781e-01,7.257204651832580566e-01,7.601650357246398926e-01,7.808679342269897461e-01,8.025482892990112305e-01,8.036291599273681641e-01,7.983295917510986328e-01,8.097079992294311523e-01,8.238261938095092773e-01,8.409958481788635254e-01,8.510335683822631836e-01,8.497999310493469238e-01,8.634543418884277344e-01
8.898273706436157227e-01,8.719493746757507324e-01,8.323158025741577148e-01,7.898768782615661621e-01,7.121700644493103027e-01,7.277257442474365234e-01,7.994551062583923340e-01,7.839542031288146973e-01,7.674505710601806641e-01,7.444015741348266602e-01,7.012996673583984375e-01,6.724832653999328613e-01,7.026069164276123047e-01,7.624250054359436035e-01,7.814672589302062988e-01,7.923896312713623047e-01,8.002563118934631348e-01,8.028862476348876953e-01,8.149727582931518555e-01,8.249347805976867676e-01,8.375490903854370117e-01,8.492628931999206543e-01,8.605316281318664551e-01,8.700813651084899902e-01
