0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.873649477958679199e-01,9.849085211753845215e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.993535876274108887e-01,6.293756961822509766e-01,3.888911008834838867e-01,3.349286913871765137e-01,4.040021896362304688e-01,4.106585383415222168e-01,4.240946769714355469e-01,4.944824874401092529e-01,5.928290486335754395e-01,6.682589054107666016e-01,7.289265990257263184e-01,7.841311097145080566e-01,8.238646388053894043e-01
9.840728044509887695e-01,9.900690913200378418e-01,9.810655713081359863e-01,5.383272767066955566e-01,3.514098227024078369e-01,2.894255220890045166e-01,3.083553016185760498e-01,3.056276440620422363e-01,3.381512761116027832e-01,4.298875331878662109e-01,5.507971644401550293e-01,6.512841582298278809e-01,7.471142411231994629e-01,8.173375725746154785e-01,8.526379466056823730e-01
9.934368133544921875e-01,9.928032755851745605e-01,9.935413599014282227e-01,6.218737363815307617e-01,4.726074337959289551e-01,4.732293486595153809e-01,5.499199032783508301e-01,5.273420810699462891e-01,5.086171627044677734e-01,5.568282604217529297e-01,6.606216430664062500e-01,7.374904751777648926e-01,8.052179217338562012e-01,8.522083163261413574e-01,8.726497888565063477e-01
9.374235272407531738e-01,9.448804259300231934e-01,9.493094682693481445e-01,6.055220961570739746e-01,4.577191174030303955e-01,4.409095346927642822e-01,5.563207864761352539e-01,5.612110495567321777e-01,5.386971831321716309e-01,5.657644271850585938e-01,5.938400626182556152e-01,6.112498641014099121e-01,6.691194772720336914e-01,7.573795318603515625e-01,8.186023235321044922e-01
9.634233117103576660e-01,9.769319891929626465e-01,9.819332361221313477e-01,6.338867545127868652e-01,4.729419350624084473e-01,4.652945101261138916e-01,5.370592474937438965e-01,5.500169396400451660e-01,5.599618554115295410e-01,5.687118768692016602e-01,5.940284729003906250e-01,6.247918605804443359e-01,6.745699048042297363e-01,7.752987146377563477e-01,8.402680158615112305e-01
9.264800548553466797e-01,9.480541944503784180e-01,9.508041143417358398e-01,6.106228828430175781e-01,4.930481612682342529e-01,5.033969283103942871e-01,6.020390987396240234e-01,5.894752740859985352e-01,5.595056414604187012e-01,6.106059551239013672e-01,6.700370311737060547e-01,7.223973274230957031e-01,7.636778354644775391e-01,8.244373798370361328e-01,8.634955286979675293e-01
9.359464049339294434e-01,9.572505950927734375e-01,9.630649685859680176e-01,6.364939212799072266e-01,4.747355580329895020e-01,4.614314734935760498e-01,5.348197221755981445e-01,5.381682515144348145e-01,5.493263006210327148e-01,5.972571372985839844e-01,6.655076146125793457e-01,7.087728977203369141e-01,7.538113594055175781e-01,8.080316781997680664e-01,8.425711989402770996e-01
9.307065010070800781e-01,9.434215426445007324e-01,9.437185525894165039e-01,6.344288587570190430e-01,5.029184818267822266e-01,5.050463080406188965e-01,5.615713596343994141e-01,5.482615828514099121e-01,5.440171360969543457e-01,5.973881483078002930e-01,6.599908471107482910e-01,7.001942992210388184e-01,7.311282157897949219e-01,7.917565703392028809e-01,8.276230096817016602e-01
