0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970673322677612305e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.360221624374389648e-01,9.329530000686645508e-01,9.285346865653991699e-01,9.268037676811218262e-01,9.248777627944946289e-01,9.189040660858154297e-01,9.153259992599487305e-01,9.136416316032409668e-01,9.172388911247253418e-01,9.212475419044494629e-01,9.213489890098571777e-01,9.253464937210083008e-01,9.330323934555053711e-01,9.326221942901611328e-01,9.351370930671691895e-01,9.414430260658264160e-01,9.401100277900695801e-01,9.385230541229248047e-01,9.381783604621887207e-01,9.601564407348632812e-01,1.000000000000000000e+00,9.938480854034423828e-01,9.629978537559509277e-01,9.525286555290222168e-01,9.493626356124877930e-01,9.490970969200134277e-01,9.463833570480346680e-01,9.492898583412170410e-01,9.530221223831176758e-01,9.496563076972961426e-01,9.387747049331665039e-01,9.346907734870910645e-01,9.359899759292602539e-01,9.361442923545837402e-01,9.343915581703186035e-01,9.406996965408325195e-01
9.089068174362182617e-01,9.170939326286315918e-01,9.194585680961608887e-01,9.204014539718627930e-01,9.186481833457946777e-01,9.199954271316528320e-01,9.177708029747009277e-01,9.240185022354125977e-01,9.421023130416870117e-01,9.485200047492980957e-01,9.431303143501281738e-01,9.531762003898620605e-01,9.602988958358764648e-01,9.501520991325378418e-01,9.489934444427490234e-01,9.466744065284729004e-01,9.425029754638671875e-01,9.449533224105834961e-01,9.504651427268981934e-01,9.598231315612792969e-01,9.804989099502563477e-01,9.789472818374633789e-01,9.595474600791931152e-01,9.494073390960693359e-01,9.470652937889099121e-01,9.538495540618896484e-01,9.508150815963745117e-01,9.492452144622802734e-01,9.546729326248168945e-01,9.586022496223449707e-01,9.474022388458251953e-01,9.383687376976013184e-01,9.379829168319702148e-01,9.452646970748901367e-01,9.411495923995971680e-01,9.339299201965332031e-01
8.980468511581420898e-01,9.046868681907653809e-01,9.054853320121765137e-01,9.025489091873168945e-01,9.003666043281555176e-01,9.083052277565002441e-01,9.098643064498901367e-01,9.250678420066833496e-01,9.424144625663757324e-01,9.375515580177307129e-01,9.223415851593017578e-01,9.297428131103515625e-01,9.411085247993469238e-01,9.270550608634948730e-01,9.230104684829711914e-01,9.204497933387756348e-01,9.215663671493530273e-01,9.172078967094421387e-01,9.174385070800781250e-01,9.271129369735717773e-01,9.429926872253417969e-01,9.398524165153503418e-01,9.314786195755004883e-01,9.252833724021911621e-01,9.271606206893920898e-01,9.348610639572143555e-01,9.308363795280456543e-01,9.277369976043701172e-01,9.311771988868713379e-01,9.381628632545471191e-01,9.311198592185974121e-01,9.180693626403808594e-01,9.189580678939819336e-01,9.315309524536132812e-01,9.243804812431335449e-01,9.251196384429931641e-01
9.036463499069213867e-01,9.045073390007019043e-01,8.988862037658691406e-01,8.966668844223022461e-01,8.972371816635131836e-01,9.101856350898742676e-01,9.053297638893127441e-01,9.025148749351501465e-01,9.146594405174255371e-01,9.199263453483581543e-01,9.132938981056213379e-01,9.174512028694152832e-01,9.249081611633300781e-01,9.133554100990295410e-01,9.167133569717407227e-01,9.137452840805053711e-01,9.043518304824829102e-01,9.040262699127197266e-01,9.081003665924072266e-01,9.227949976921081543e-01,9.550335407257080078e-01,9.510807394981384277e-01,9.383245706558227539e-01,9.289879798889160156e-01,9.225203990936279297e-01,9.290686249732971191e-01,9.246975183486938477e-01,9.174747467041015625e-01,9.266272187232971191e-01,9.368017315864562988e-01,9.312442541122436523e-01,9.160037636756896973e-01,9.135914444923400879e-01,9.310778379440307617e-01,9.197348952293395996e-01,9.178890585899353027e-01
9.026631116867065430e-01,9.059270024299621582e-01,8.995754122734069824e-01,8.957805633544921875e-01,8.981593847274780273e-01,8.998212218284606934e-01,8.911069035530090332e-01,8.937216997146606445e-01,9.041293263435363770e-01,9.142253398895263672e-01,9.190312623977661133e-01,9.233042001724243164e-01,9.277169108390808105e-01,9.155997633934020996e-01,9.190628528594970703e-01,9.162007570266723633e-01,9.129972457885742188e-01,9.087443351745605469e-01,9.135795235633850098e-01,9.264038801193237305e-01,9.420889616012573242e-01,9.438815116882324219e-01,9.336764812469482422e-01,9.352445006370544434e-01,9.289734959602355957e-01,9.322797656059265137e-01,9.266468882560729980e-01,9.116121530532836914e-01,9.183226227760314941e-01,9.264816641807556152e-01,9.199362397193908691e-01,9.141899943351745605e-01,9.130659699440002441e-01,9.231567978858947754e-01,9.137771129608154297e-01,9.166499376296997070e-01
8.979255557060241699e-01,9.011119604110717773e-01,8.998308777809143066e-01,9.031646251678466797e-01,9.010977745056152344e-01,8.929589390754699707e-01,8.869723677635192871e-01,9.001405239105224609e-01,9.088943600654602051e-01,9.072918295860290527e-01,9.070023298263549805e-01,9.181071519851684570e-01,9.232437610626220703e-01,9.123532772064208984e-01,9.079343080520629883e-01,9.021773338317871094e-01,9.022436738014221191e-01,8.993391394615173340e-01,9.089654088020324707e-01,9.292993545532226562e-01,9.453544020652770996e-01,9.353135228157043457e-01,9.235219359397888184e-01,9.216455221176147461e-01,9.143816828727722168e-01,9.174211621284484863e-01,9.154355525970458984e-01,9.085833430290222168e-01,9.142242670059204102e-01,9.178037643432617188e-01,9.158371686935424805e-01,9.134191274642944336e-01,9.166135191917419434e-01,9.198669195175170898e-01,9.077257513999938965e-01,9.128189086914062500e-01
8.834835886955261230e-01,8.928676247596740723e-01,9.073579907417297363e-01,9.092226624488830566e-01,9.059638381004333496e-01,8.923842310905456543e-01,8.889567255973815918e-01,8.997330069541931152e-01,9.087296724319458008e-01,9.016669988632202148e-01,9.016324877738952637e-01,9.066005945205688477e-01,9.153494834899902344e-01,9.082668423652648926e-01,9.095566272735595703e-01,9.004814028739929199e-01,9.027853012084960938e-01,9.075165987014770508e-01,9.070066809654235840e-01,9.235650300979614258e-01,9.406140446662902832e-01,9.205265045166015625e-01,9.140772819519042969e-01,9.083665609359741211e-01,8.964037299156188965e-01,9.023708105087280273e-01,9.114388823509216309e-01,9.122466444969177246e-01,9.204496741294860840e-01,9.158954620361328125e-01,9.129976630210876465e-01,9.075800180435180664e-01,9.040961265563964844e-01,9.099591374397277832e-01,9.037372469902038574e-01,9.082856178283691406e-01
8.900701999664306641e-01,9.008132219314575195e-01,9.117155671119689941e-01,9.101794958114624023e-01,9.158307313919067383e-01,9.078710079193115234e-01,9.085559248924255371e-01,9.038370847702026367e-01,9.014769196510314941e-01,9.060388803482055664e-01,8.991378545761108398e-01,9.140059947967529297e-01,9.261962175369262695e-01,9.137485027313232422e-01,9.139924645423889160e-01,9.074738025665283203e-01,9.129464626312255859e-01,9.188939929008483887e-01,9.210000634193420410e-01,9.236811399459838867e-01,9.484027028083801270e-01,9.416895508766174316e-01,9.338122606277465820e-01,9.269864559173583984e-01,9.088382124900817871e-01,9.050527215003967285e-01,9.068341851234436035e-01,9.104619622230529785e-01,9.163001179695129395e-01,9.213129878044128418e-01,9.170562028884887695e-01,9.137707948684692383e-01,9.085563421249389648e-01,9.120953679084777832e-01,9.093131422996520996e-01,9.110392332077026367e-01
8.735716938972473145e-01,8.791201114654541016e-01,8.855766654014587402e-01,8.841236233711242676e-01,8.881521821022033691e-01,8.938489556312561035e-01,8.925639390945434570e-01,8.881427049636840820e-01,8.924512863159179688e-01,8.952621817588806152e-01,8.875488638877868652e-01,9.004883766174316406e-01,9.085529446601867676e-01,8.922538161277770996e-01,8.850710988044738770e-01,8.889918327331542969e-01,8.960108757019042969e-01,9.054310917854309082e-01,9.063316583633422852e-01,9.101532101631164551e-01,9.368235468864440918e-01,9.373284578323364258e-01,9.250988960266113281e-01,9.152698516845703125e-01,9.032337665557861328e-01,8.963061571121215820e-01,8.953064680099487305e-01,8.977956771850585938e-01,9.031299352645874023e-01,9.121177196502685547e-01,9.131166338920593262e-01,9.070155024528503418e-01,8.991418480873107910e-01,8.990036249160766602e-01,9.032239317893981934e-01,9.097119569778442383e-01
8.764964342117309570e-01,8.803461790084838867e-01,8.838458061218261719e-01,8.742951750755310059e-01,8.728311061859130859e-01,8.844342827796936035e-01,8.866633772850036621e-01,8.899804353713989258e-01,9.019781947135925293e-01,9.044594168663024902e-01,9.028609991073608398e-01,9.066882729530334473e-01,9.109441041946411133e-01,8.982754945755004883e-01,8.955077528953552246e-01,9.000276327133178711e-01,9.014105200767517090e-01,9.041826128959655762e-01,9.040386676788330078e-01,9.113038778305053711e-01,9.402005672454833984e-01,9.398561120033264160e-01,9.197174310684204102e-01,9.106857180595397949e-01,9.021298885345458984e-01,9.078789353370666504e-01,9.113331437110900879e-01,8.999252319335937500e-01,9.087921977043151855e-01,9.158282279968261719e-01,9.083023071289062500e-01,9.110931158065795898e-01,9.131520390510559082e-01,9.084869623184204102e-01,8.981890678405761719e-01,9.029521346092224121e-01
8.812399506568908691e-01,8.725391626358032227e-01,8.717162609100341797e-01,8.752111792564392090e-01,8.702605366706848145e-01,8.701987862586975098e-01,8.698892593383789062e-01,8.752187490463256836e-01,8.847665190696716309e-01,8.918349146842956543e-01,8.945432305335998535e-01,9.077654480934143066e-01,9.129315018653869629e-01,8.959249258041381836e-01,9.011290073394775391e-01,8.981299400329589844e-01,8.936589956283569336e-01,8.927336931228637695e-01,9.070149064064025879e-01,9.114720821380615234e-01,9.327950477600097656e-01,9.355649948120117188e-01,9.101565480232238770e-01,8.987424373626708984e-01,9.020895361900329590e-01,9.181950688362121582e-01,9.169297814369201660e-01,9.013566970825195312e-01,9.041134715080261230e-01,9.071397185325622559e-01,9.044002294540405273e-01,8.989390134811401367e-01,9.045981764793395996e-01,9.066777825355529785e-01,8.925905823707580566e-01,9.022282361984252930e-01
