0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.370998740196228027e-01,9.225943684577941895e-01,9.361723661422729492e-01,9.489918351173400879e-01,9.845002293586730957e-01,1.000000000000000000e+00,9.876442551612854004e-01,1.000000000000000000e+00,9.679832458496093750e-01,9.568004608154296875e-01,9.189597368240356445e-01
8.914235830307006836e-01,9.113132357597351074e-01,9.128668904304504395e-01,9.101845026016235352e-01,9.231607913970947266e-01,9.376281499862670898e-01,9.424196481704711914e-01,9.401664137840270996e-01,9.418583512306213379e-01,9.621003270149230957e-01,9.554444551467895508e-01,9.430573582649230957e-01,9.462398290634155273e-01,9.622873663902282715e-01,9.519914984703063965e-01,9.446324706077575684e-01,9.475569725036621094e-01,9.598473906517028809e-01,9.599123001098632812e-01,9.552186131477355957e-01,9.383682012557983398e-01,9.311494827270507812e-01,9.445948600769042969e-01,9.516383409500122070e-01,9.431387186050415039e-01,9.453933238983154297e-01,9.526794552803039551e-01,9.936633110046386719e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.954226613044738770e-01,1.000000000000000000e+00,9.940991401672363281e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.800150156021118164e-01,9.044718742370605469e-01,9.155368804931640625e-01,9.126543998718261719e-01,9.130128026008605957e-01,9.183608293533325195e-01,9.211623668670654297e-01,9.267308712005615234e-01,9.285715222358703613e-01,9.435651302337646484e-01,9.390080571174621582e-01,9.277321696281433105e-01,9.271765351295471191e-01,9.387062191963195801e-01,9.247220158576965332e-01,9.267284274101257324e-01,9.462888836860656738e-01,9.657748937606811523e-01,9.602012634277343750e-01,9.482277631759643555e-01,9.161595702171325684e-01,9.085663557052612305e-01,9.330272078514099121e-01,9.341484904289245605e-01,9.258960485458374023e-01,9.361725449562072754e-01,9.470294117927551270e-01,9.532010555267333984e-01,9.192600846290588379e-01,9.160127043724060059e-01,9.308196306228637695e-01,9.370981454849243164e-01,9.630742669105529785e-01,9.925910830497741699e-01,9.736005663871765137e-01,9.700447320938110352e-01,9.715558290481567383e-01,9.685698151588439941e-01,9.626671075820922852e-01
8.674171566963195801e-01,8.971131443977355957e-01,9.081925153732299805e-01,9.072756171226501465e-01,9.055727124214172363e-01,8.985834121704101562e-01,8.995802402496337891e-01,9.070263504981994629e-01,9.093233942985534668e-01,9.227668642997741699e-01,9.154137372970581055e-01,9.041869640350341797e-01,9.097308516502380371e-01,9.244062900543212891e-01,9.015645384788513184e-01,9.028247594833374023e-01,9.249085783958435059e-01,9.410482645034790039e-01,9.386535286903381348e-01,9.390494823455810547e-01,9.059457182884216309e-01,9.014628529548645020e-01,9.082939028739929199e-01,9.124157428741455078e-01,9.087333679199218750e-01,9.073481559753417969e-01,9.207742810249328613e-01,9.455450773239135742e-01,8.932783603668212891e-01,8.882234692573547363e-01,9.065922498703002930e-01,8.877522349357604980e-01,9.109659194946289062e-01,9.488273859024047852e-01,9.392305016517639160e-01,9.466244578361511230e-01,9.456089735031127930e-01,9.473428130149841309e-01,9.255421757698059082e-01
8.668953180313110352e-01,8.979905843734741211e-01,9.049096107482910156e-01,9.065036773681640625e-01,9.028053283691406250e-01,8.972660303115844727e-01,8.994658589363098145e-01,8.989155888557434082e-01,9.076712131500244141e-01,9.276049137115478516e-01,9.184502959251403809e-01,9.068925380706787109e-01,9.162000417709350586e-01,9.293327927589416504e-01,9.066365361213684082e-01,9.087306261062622070e-01,9.232479333877563477e-01,9.355813264846801758e-01,9.294156432151794434e-01,9.219009876251220703e-01,9.016348719596862793e-01,8.965675830841064453e-01,8.983222842216491699e-01,9.179402589797973633e-01,9.111343026161193848e-01,9.109174609184265137e-01,9.238776564598083496e-01,9.318503141403198242e-01,8.998248577117919922e-01,9.158120751380920410e-01,9.478598833084106445e-01,9.488543868064880371e-01,9.660711288452148438e-01,9.686177372932434082e-01,9.616060853004455566e-01,9.679622650146484375e-01,9.841195344924926758e-01,9.800664782524108887e-01,9.428718686103820801e-01
8.550817370414733887e-01,8.756025433540344238e-01,8.675243258476257324e-01,8.730971217155456543e-01,8.850522637367248535e-01,8.866148591041564941e-01,8.934673070907592773e-01,8.988283872604370117e-01,9.018962979316711426e-01,9.133711457252502441e-01,9.068639278411865234e-01,9.013280868530273438e-01,9.045289754867553711e-01,9.165253043174743652e-01,8.995777964591979980e-01,9.027627706527709961e-01,9.179248213768005371e-01,9.300872683525085449e-01,9.234216809272766113e-01,9.155923724174499512e-01,9.025376439094543457e-01,8.917343616485595703e-01,8.929691910743713379e-01,9.070183038711547852e-01,9.065795540809631348e-01,9.131721258163452148e-01,9.191660284996032715e-01,9.287803173065185547e-01,8.673639893531799316e-01,8.652039766311645508e-01,8.866879940032958984e-01,8.718370199203491211e-01,8.945088386535644531e-01,9.342775940895080566e-01,9.182437062263488770e-01,9.326487779617309570e-01,9.309967756271362305e-01,9.187623858451843262e-01,9.024710059165954590e-01
8.558936715126037598e-01,8.780192732810974121e-01,8.744370341300964355e-01,8.787233233451843262e-01,8.919827938079833984e-01,8.902350664138793945e-01,8.930966854095458984e-01,8.960167765617370605e-01,8.989382982254028320e-01,9.143387675285339355e-01,9.092909693717956543e-01,8.994807004928588867e-01,9.016310572624206543e-01,9.251703619956970215e-01,9.137274026870727539e-01,9.116610288619995117e-01,9.185443520545959473e-01,9.281154870986938477e-01,9.215055108070373535e-01,9.222818017005920410e-01,9.032368659973144531e-01,8.882215023040771484e-01,8.888481259346008301e-01,9.007148742675781250e-01,9.032682776451110840e-01,9.141736030578613281e-01,9.232117533683776855e-01,9.344113469123840332e-01,9.030805826187133789e-01,9.087924957275390625e-01,9.184745550155639648e-01,9.032483696937561035e-01,9.199356436729431152e-01,9.566138386726379395e-01,9.540480375289916992e-01,9.565579891204833984e-01,9.651093482971191406e-01,9.615558385848999023e-01,9.488389492034912109e-01
8.543348312377929688e-01,8.783593773841857910e-01,8.860515952110290527e-01,8.878648281097412109e-01,8.919135928153991699e-01,8.846440911293029785e-01,8.813017606735229492e-01,8.872100710868835449e-01,8.966217041015625000e-01,9.015679359436035156e-01,8.979480266571044922e-01,8.958781361579895020e-01,8.864734768867492676e-01,9.017935991287231445e-01,8.949520587921142578e-01,8.935473561286926270e-01,9.064377546310424805e-01,9.197313189506530762e-01,9.145252704620361328e-01,9.112502932548522949e-01,8.932847380638122559e-01,8.824787735939025879e-01,8.873162269592285156e-01,8.988928794860839844e-01,8.987145423889160156e-01,9.081850051879882812e-01,9.144151210784912109e-01,9.196453690528869629e-01,8.742702007293701172e-01,8.757842779159545898e-01,8.904125690460205078e-01,8.727743029594421387e-01,8.923452496528625488e-01,9.411614537239074707e-01,9.362283349037170410e-01,9.361586570739746094e-01,9.341538548469543457e-01,9.339545369148254395e-01,9.247142076492309570e-01
8.513056039810180664e-01,8.776289820671081543e-01,8.916706442832946777e-01,9.000441431999206543e-01,8.995828032493591309e-01,8.975717425346374512e-01,8.895180225372314453e-01,8.941553831100463867e-01,9.105207920074462891e-01,9.163465499877929688e-01,8.990325331687927246e-01,8.942241072654724121e-01,8.951997160911560059e-01,9.102626442909240723e-01,8.868641853332519531e-01,8.880896568298339844e-01,9.064663052558898926e-01,9.198678731918334961e-01,9.102831482887268066e-01,9.091548323631286621e-01,8.967256546020507812e-01,8.852208256721496582e-01,8.890998959541320801e-01,9.075189232826232910e-01,8.987547755241394043e-01,9.024106860160827637e-01,9.136173129081726074e-01,9.223460555076599121e-01,8.741914629936218262e-01,8.852280378341674805e-01,9.007222652435302734e-01,8.801103234291076660e-01,8.977937102317810059e-01,9.359546303749084473e-01,9.419686198234558105e-01,9.482941031455993652e-01,9.350566267967224121e-01,9.368083477020263672e-01,9.227213859558105469e-01
8.516560792922973633e-01,8.637561798095703125e-01,8.643919229507446289e-01,8.639550209045410156e-01,8.705931305885314941e-01,8.742178082466125488e-01,8.781960010528564453e-01,8.833175301551818848e-01,8.901067972183227539e-01,8.982504606246948242e-01,8.836809992790222168e-01,8.772166371345520020e-01,8.765408396720886230e-01,8.891024589538574219e-01,8.734346628189086914e-01,8.718345165252685547e-01,8.868285417556762695e-01,9.022548794746398926e-01,9.035925269126892090e-01,9.017083644866943359e-01,8.886489272117614746e-01,8.742161989212036133e-01,8.788073062896728516e-01,8.937103748321533203e-01,8.943283557891845703e-01,8.943194746971130371e-01,8.988225460052490234e-01,9.043297767639160156e-01,8.671129345893859863e-01,8.750085234642028809e-01,8.881734013557434082e-01,8.835250735282897949e-01,9.060477614402770996e-01,9.298182725906372070e-01,9.235076308250427246e-01,9.255726337432861328e-01,9.226083755493164062e-01,9.338915348052978516e-01,9.203416705131530762e-01
