0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.302084922790527344e-01,6.001994013786315918e-01,3.212265670299530029e-01,1.026037856936454773e-01,1.643047779798507690e-01,3.766254484653472900e-01,5.249001979827880859e-01,5.064322352409362793e-01,5.046986937522888184e-01,5.314778089523315430e-01,6.004840731620788574e-01,6.615923047065734863e-01,6.801117658615112305e-01,6.681792140007019043e-01,6.834977865219116211e-01,7.553734183311462402e-01,7.994117736816406250e-01,8.529750108718872070e-01,8.996621370315551758e-01
6.753838658332824707e-01,5.975088477134704590e-01,3.850675225257873535e-01,2.289469242095947266e-01,2.832432687282562256e-01,5.047156214714050293e-01,6.524379849433898926e-01,6.492483019828796387e-01,6.471725702285766602e-01,6.668612957000732422e-01,7.271062135696411133e-01,7.665662169456481934e-01,7.775479555130004883e-01,7.485355138778686523e-01,7.257787585258483887e-01,7.774987816810607910e-01,8.175840377807617188e-01,8.672532439231872559e-01,9.106312394142150879e-01
7.432658076286315918e-01,7.140016555786132812e-01,5.839961767196655273e-01,4.900290966033935547e-01,6.010288000106811523e-01,8.042857050895690918e-01,8.792080879211425781e-01,8.664637804031372070e-01,8.311301469802856445e-01,8.365472555160522461e-01,8.505488038063049316e-01,8.494300246238708496e-01,8.552498817443847656e-01,8.319444060325622559e-01,8.226998448371887207e-01,8.457710146903991699e-01,8.505075573921203613e-01,8.854293823242187500e-01,9.161919355392456055e-01
6.855300068855285645e-01,6.424314379692077637e-01,4.457749724388122559e-01,2.673932313919067383e-01,3.491991162300109863e-01,5.711972117424011230e-01,6.676282286643981934e-01,6.899340748786926270e-01,6.882827281951904297e-01,6.929689049720764160e-01,7.198419570922851562e-01,7.249268293380737305e-01,7.371405959129333496e-01,7.123543024063110352e-01,7.163559198379516602e-01,7.622649669647216797e-01,8.063837885856628418e-01,8.661437034606933594e-01,8.983547091484069824e-01
6.739757657051086426e-01,6.241693496704101562e-01,4.469781219959259033e-01,3.108564615249633789e-01,3.998158872127532959e-01,6.175104379653930664e-01,6.974303722381591797e-01,7.029663920402526855e-01,6.921663880348205566e-01,7.092438340187072754e-01,7.566308379173278809e-01,7.691412568092346191e-01,7.749771475791931152e-01,7.310261726379394531e-01,7.109198570251464844e-01,7.582693696022033691e-01,7.983989715576171875e-01,8.531537652015686035e-01,8.804704546928405762e-01
7.168228030204772949e-01,6.894890666007995605e-01,5.422547459602355957e-01,4.149989485740661621e-01,5.140280127525329590e-01,7.435733675956726074e-01,8.323901891708374023e-01,8.439874649047851562e-01,8.184087276458740234e-01,8.190826773643493652e-01,8.226462006568908691e-01,8.146189451217651367e-01,8.167794942855834961e-01,7.947329282760620117e-01,7.771326303482055664e-01,8.149142861366271973e-01,8.414686918258666992e-01,8.832897543907165527e-01,9.133287668228149414e-01
7.323421239852905273e-01,6.967633366584777832e-01,5.125235319137573242e-01,3.908815681934356689e-01,4.962725639343261719e-01,7.084599137306213379e-01,7.909266352653503418e-01,7.951639890670776367e-01,7.733070254325866699e-01,7.694714665412902832e-01,7.882561087608337402e-01,7.940034866333007812e-01,7.867219448089599609e-01,7.713944315910339355e-01,7.678330540657043457e-01,8.196765780448913574e-01,8.461632728576660156e-01,8.855083584785461426e-01,8.993241786956787109e-01
7.491060495376586914e-01,7.137373685836791992e-01,5.522111654281616211e-01,4.595215618610382080e-01,5.398661494255065918e-01,7.430133819580078125e-01,7.998661994934082031e-01,7.968916893005371094e-01,7.827990055084228516e-01,7.781618237495422363e-01,8.125751614570617676e-01,8.314861059188842773e-01,8.201205730438232422e-01,7.930621504783630371e-01,7.755682468414306641e-01,7.957808971405029297e-01,8.151803612709045410e-01,8.625279664993286133e-01,8.944701552391052246e-01
6.736957430839538574e-01,6.397385001182556152e-01,4.950716197490692139e-01,3.622870743274688721e-01,4.246534109115600586e-01,6.143482327461242676e-01,7.001357078552246094e-01,6.952110528945922852e-01,7.077224254608154297e-01,7.357459068298339844e-01,7.719763517379760742e-01,7.873435020446777344e-01,7.712652683258056641e-01,7.386968731880187988e-01,7.348716855049133301e-01,7.678464055061340332e-01,7.793268561363220215e-01,8.169173002243041992e-01,8.560350537300109863e-01
6.892409324645996094e-01,6.239863038063049316e-01,4.158726632595062256e-01,2.923522591590881348e-01,3.758806288242340088e-01,5.603244900703430176e-01,6.501552462577819824e-01,6.328440904617309570e-01,6.281625032424926758e-01,6.489317417144775391e-01,6.883311271667480469e-01,7.095330953598022461e-01,7.183847427368164062e-01,6.992722153663635254e-01,6.974486112594604492e-01,7.444143891334533691e-01,7.840699553489685059e-01,8.146027326583862305e-01,8.552150726318359375e-01
6.876043677330017090e-01,6.537337899208068848e-01,5.203459858894348145e-01,4.001119136810302734e-01,4.535439312458038330e-01,6.358356475830078125e-01,7.599793076515197754e-01,7.509920597076416016e-01,7.394827604293823242e-01,7.546522021293640137e-01,7.785300612449645996e-01,7.760607004165649414e-01,7.739553451538085938e-01,7.487193942070007324e-01,7.352451682090759277e-01,7.611075639724731445e-01,7.941898107528686523e-01,8.300605416297912598e-01,8.672587871551513672e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.469446951953614189e-18,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17,-3.109246522005967991e-17
-1.699529471807181835e-03,-1.699529471807181835e-03,-1.699529471807181835e-03,-1.699529471807181835e-03,-1.699529471807181835e-03,2.406303957104682922e-02,5.357077717781066895e-02,6.389991939067840576e-02,5.157236382365226746e-02,3.396592289209365845e-02,2.667619846761226654e-02,3.141987696290016174e-02,3.371922299265861511e-02,3.456200286746025085e-02,3.494424372911453247e-02,3.494424372911453247e-02,3.494424372911453247e-02,3.494424372911453247e-02,3.494424372911453247e-02
1.421471312642097473e-02,1.421471312642097473e-02,1.421471312642097473e-02,1.421471312642097473e-02,1.421471312642097473e-02,3.789203986525535583e-02,5.923815444111824036e-02,6.335153430700302124e-02,4.882866516709327698e-02,2.775298245251178741e-02,1.586133986711502075e-02,1.604351028800010681e-02,1.654787920415401459e-02,1.738495379686355591e-02,1.908661052584648132e-02,1.908661052584648132e-02,1.908661052584648132e-02,1.908661052584648132e-02,1.908661052584648132e-02
2.855873666703701019e-02,2.855873666703701019e-02,2.855873666703701019e-02,2.855873666703701019e-02,2.855873666703701019e-02,3.771055117249488831e-02,4.380242899060249329e-02,3.671014681458473206e-02,1.775136962532997131e-02,4.018555046059191227e-04,-4.474481102079153061e-03,-1.876109861768782139e-03,5.332896835170686245e-04,2.592278411611914635e-03,6.248542573302984238e-03,6.248542573302984238e-03,6.248542573302984238e-03,6.248542573302984238e-03,6.248542573302984238e-03
1.501715462654829025e-02,1.501715462654829025e-02,1.501715462654829025e-02,1.501715462654829025e-02,1.501715462654829025e-02,3.488639742136001587e-02,5.283164978027343750e-02,5.343768000602722168e-02,3.534028306603431702e-02,1.457850355654954910e-02,6.530751939862966537e-03,7.160209584981203079e-03,1.101246383041143417e-02,1.677027158439159393e-02,2.210164442658424377e-02,2.210164442658424377e-02,2.210164442658424377e-02,2.210164442658424377e-02,2.210164442658424377e-02
1.861186884343624115e-02,1.861186884343624115e-02,1.861186884343624115e-02,1.861186884343624115e-02,1.861186884343624115e-02,3.596161678433418274e-02,5.173216387629508972e-02,5.136311426758766174e-02,3.467026352882385254e-02,1.472529117017984390e-02,6.060936953872442245e-03,5.656388588249683380e-03,7.374498061835765839e-03,1.025238446891307831e-02,1.369138062000274658e-02,1.369138062000274658e-02,1.369138062000274658e-02,1.369138062000274658e-02,1.369138062000274658e-02
2.964473702013492584e-02,2.964473702013492584e-02,2.964473702013492584e-02,2.964473702013492584e-02,2.964473702013492584e-02,4.205292835831642151e-02,5.071654170751571655e-02,4.435619339346885681e-02,2.299583144485950470e-02,1.721776556223630905e-03,-6.275267340242862701e-03,-4.911453463137149811e-03,-5.196412676014006138e-04,4.570660181343555450e-03,1.063837390393018723e-02,1.063837390393018723e-02,1.063837390393018723e-02,1.063837390393018723e-02,1.063837390393018723e-02
2.222410216927528381e-02,2.222410216927528381e-02,2.222410216927528381e-02,2.222410216927528381e-02,2.222410216927528381e-02,3.627336397767066956e-02,4.799121618270874023e-02,4.321403056383132935e-02,2.312324382364749908e-02,4.195868037641048431e-03,-1.872019027359783649e-03,1.399003434926271439e-03,6.309752818197011948e-03,1.117210555821657181e-02,1.476586144417524338e-02,1.476586144417524338e-02,1.476586144417524338e-02,1.476586144417524338e-02,1.476586144417524338e-02
