0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.264760613441467285e-01,8.476746678352355957e-01,7.519318461418151855e-01,6.570297479629516602e-01,4.552074372768402100e-01,3.374648392200469971e-01,4.382819831371307373e-01,5.779501795768737793e-01,6.742793917655944824e-01,7.816170454025268555e-01,8.541157841682434082e-01,9.069352149963378906e-01,9.125138521194458008e-01,9.110950231552124023e-01
9.046870470046997070e-01,8.261859416961669922e-01,7.962129116058349609e-01,7.858691215515136719e-01,6.271684765815734863e-01,4.658445119857788086e-01,4.774295091629028320e-01,5.796015858650207520e-01,6.804060935974121094e-01,7.938872575759887695e-01,8.541159033775329590e-01,8.998012542724609375e-01,9.083924293518066406e-01,9.108267426490783691e-01
8.929253816604614258e-01,8.353234529495239258e-01,7.992914319038391113e-01,7.981574535369873047e-01,7.226950526237487793e-01,6.296121478080749512e-01,6.505784392356872559e-01,7.099500298500061035e-01,7.731099724769592285e-01,8.380788564682006836e-01,8.461366891860961914e-01,8.916456699371337891e-01,9.010564684867858887e-01,8.996897339820861816e-01
8.936601877212524414e-01,8.291893601417541504e-01,7.098802924156188965e-01,5.470882058143615723e-01,3.928734362125396729e-01,3.325543701648712158e-01,4.236158132553100586e-01,5.043859481811523438e-01,5.592814683914184570e-01,6.251685619354248047e-01,6.688814163208007812e-01,7.597106099128723145e-01,8.251519799232482910e-01,8.509625196456909180e-01
8.702086806297302246e-01,7.913956642150878906e-01,7.729288935661315918e-01,7.033412456512451172e-01,5.513149499893188477e-01,4.517855346202850342e-01,4.894041419029235840e-01,5.668442249298095703e-01,6.307783722877502441e-01,6.946668624877929688e-01,7.333763837814331055e-01,7.906904220581054688e-01,8.413504362106323242e-01,8.573378324508666992e-01
8.825049996376037598e-01,7.676221132278442383e-01,6.973632574081420898e-01,6.468256115913391113e-01,5.405603647232055664e-01,4.793505966663360596e-01,5.227486491203308105e-01,5.933225750923156738e-01,6.534647345542907715e-01,7.516795992851257324e-01,8.041723370552062988e-01,8.440782427787780762e-01,8.681110739707946777e-01,8.815443515777587891e-01
8.726714849472045898e-01,7.689391970634460449e-01,7.115077376365661621e-01,6.823219656944274902e-01,6.156470179557800293e-01,5.507470965385437012e-01,5.880998969078063965e-01,6.396934986114501953e-01,6.908870935440063477e-01,7.462899088859558105e-01,7.671082019805908203e-01,8.061248064041137695e-01,8.474071621894836426e-01,8.620705604553222656e-01
8.655688166618347168e-01,7.679846882820129395e-01,7.156724333763122559e-01,7.013316154479980469e-01,6.498134136199951172e-01,5.901992321014404297e-01,6.040600538253784180e-01,6.568837165832519531e-01,6.960279941558837891e-01,7.563240528106689453e-01,7.648550868034362793e-01,8.039612770080566406e-01,8.481212854385375977e-01,8.726079463958740234e-01
8.506861925125122070e-01,7.519104480743408203e-01,6.617763638496398926e-01,5.805649757385253906e-01,4.841036200523376465e-01,4.385037720203399658e-01,5.110938549041748047e-01,5.824163556098937988e-01,6.442017555236816406e-01,7.113209962844848633e-01,7.309054136276245117e-01,7.919677495956420898e-01,8.329057693481445312e-01,8.568764328956604004e-01
8.579140305519104004e-01,7.691050767898559570e-01,7.437800168991088867e-01,7.123130559921264648e-01,6.037988662719726562e-01,5.119757056236267090e-01,5.217043161392211914e-01,6.002571582794189453e-01,6.477204561233520508e-01,7.124607563018798828e-01,7.397722005844116211e-01,7.908345460891723633e-01,8.276181221008300781e-01,8.539117574691772461e-01
8.525139093399047852e-01,7.543231844902038574e-01,6.955053806304931641e-01,6.694879531860351562e-01,5.660681724548339844e-01,4.948688149452209473e-01,5.369589924812316895e-01,6.161193251609802246e-01,6.782636046409606934e-01,7.428316473960876465e-01,7.683315873146057129e-01,8.165308833122253418e-01,8.416714072227478027e-01,8.656314015388488770e-01
