0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.385873675346374512e-01,8.361610770225524902e-01,8.657588958740234375e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.711776971817016602e-01,9.609222412109375000e-01,1.000000000000000000e+00,9.563223123550415039e-01,9.699741005897521973e-01,1.000000000000000000e+00,9.863665103912353516e-01,9.409990310668945312e-01,9.242555499076843262e-01,9.145981073379516602e-01,9.400080442428588867e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.096552133560180664e-01,9.356094002723693848e-01,9.490919709205627441e-01,9.587096571922302246e-01,9.520590305328369141e-01,9.357081055641174316e-01,9.291319847106933594e-01,9.322077631950378418e-01,9.330631494522094727e-01,9.386076927185058594e-01,9.481733441352844238e-01,9.478932023048400879e-01,1.000000000000000000e+00,9.977105855941772461e-01,1.000000000000000000e+00,9.785223007202148438e-01,9.565696120262145996e-01,9.524791836738586426e-01,9.544435143470764160e-01,9.477440714836120605e-01,9.420770406723022461e-01,9.382870197296142578e-01,9.422383904457092285e-01,9.561954140663146973e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.962039589881896973e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.668673872947692871e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.576744437217712402e-01,9.362437129020690918e-01,9.802858233451843262e-01,9.854497313499450684e-01,9.743067622184753418e-01,9.735205173492431641e-01
8.805870413780212402e-01,9.055523276329040527e-01,9.331972599029541016e-01,9.399962425231933594e-01,9.338459968566894531e-01,9.231026768684387207e-01,9.183228611946105957e-01,9.340568184852600098e-01,9.403095841407775879e-01,9.439696073532104492e-01,9.564082622528076172e-01,9.466950297355651855e-01,9.775866270065307617e-01,1.000000000000000000e+00,9.895861148834228516e-01,9.585817456245422363e-01,9.460018277168273926e-01,9.461479783058166504e-01,9.444890618324279785e-01,9.370752573013305664e-01,9.369859695434570312e-01,9.347587227821350098e-01,9.374288916587829590e-01,9.506326913833618164e-01,9.941308498382568359e-01,9.883683919906616211e-01,9.671061038970947266e-01,9.557318091392517090e-01,9.609692692756652832e-01,9.404424428939819336e-01,9.512032866477966309e-01,9.356902241706848145e-01,9.125905036926269531e-01,9.132789969444274902e-01,9.261555671691894531e-01,9.398049116134643555e-01,9.382342696189880371e-01,9.599584937095642090e-01,9.639619588851928711e-01,9.620763659477233887e-01,9.580639004707336426e-01
8.588096499443054199e-01,8.880863785743713379e-01,9.178558588027954102e-01,9.110835194587707520e-01,9.041392207145690918e-01,8.989209532737731934e-01,8.957498669624328613e-01,9.100000858306884766e-01,9.132071137428283691e-01,9.094352722167968750e-01,9.225034117698669434e-01,9.122149348258972168e-01,8.905611038208007812e-01,8.836057782173156738e-01,8.798080682754516602e-01,9.370258450508117676e-01,9.375384449958801270e-01,9.262429475784301758e-01,9.265534281730651855e-01,9.235698580741882324e-01,9.205161929130554199e-01,9.193372130393981934e-01,9.197149276733398438e-01,9.293074011802673340e-01,9.247291088104248047e-01,9.098631739616394043e-01,9.328378438949584961e-01,9.139271378517150879e-01,9.245245456695556641e-01,9.213255047798156738e-01,9.166933894157409668e-01,9.052048325538635254e-01,9.045667648315429688e-01,9.243564605712890625e-01,9.399237036705017090e-01,9.067368507385253906e-01,8.923770189285278320e-01,9.306811094284057617e-01,9.387712478637695312e-01,9.427980780601501465e-01,9.446184039115905762e-01
8.690463304519653320e-01,8.940290808677673340e-01,9.162976741790771484e-01,9.122874736785888672e-01,9.127724170684814453e-01,9.071820378303527832e-01,9.047631025314331055e-01,9.139898419380187988e-01,9.155611991882324219e-01,9.142522811889648438e-01,9.308076500892639160e-01,9.197797179222106934e-01,9.723914265632629395e-01,9.812651872634887695e-01,9.723381400108337402e-01,9.554954171180725098e-01,9.400570988655090332e-01,9.305432438850402832e-01,9.245427846908569336e-01,9.226201176643371582e-01,9.246566295623779297e-01,9.216775298118591309e-01,9.162076115608215332e-01,9.279482960700988770e-01,9.844021797180175781e-01,9.876359105110168457e-01,9.627503752708435059e-01,9.400002956390380859e-01,9.497928023338317871e-01,9.306417703628540039e-01,9.474523663520812988e-01,9.280484914779663086e-01,9.205427169799804688e-01,9.149901270866394043e-01,9.426912665367126465e-01,9.676431417465209961e-01,9.600321054458618164e-01,9.499498605728149414e-01,9.371922612190246582e-01,9.458317160606384277e-01,9.448229074478149414e-01
8.759872913360595703e-01,8.994679450988769531e-01,9.092788100242614746e-01,9.057611227035522461e-01,9.048070311546325684e-01,9.007955193519592285e-01,8.981615900993347168e-01,9.096844792366027832e-01,9.098817706108093262e-01,9.091764688491821289e-01,9.197717308998107910e-01,9.172341227531433105e-01,9.151834249496459961e-01,9.054003357887268066e-01,8.967581391334533691e-01,9.226899743080139160e-01,9.316320419311523438e-01,9.226089119911193848e-01,9.178914427757263184e-01,9.098553061485290527e-01,9.108179211616516113e-01,9.107242822647094727e-01,9.087675213813781738e-01,9.197350144386291504e-01,9.266593456268310547e-01,9.255147576332092285e-01,9.349995851516723633e-01,9.275149106979370117e-01,9.272112846374511719e-01,9.074027538299560547e-01,9.119255542755126953e-01,8.907751441001892090e-01,8.813504576683044434e-01,8.787689208984375000e-01,8.934335112571716309e-01,8.477002382278442383e-01,8.416061401367187500e-01,9.348451495170593262e-01,9.385030865669250488e-01,9.350557327270507812e-01,9.301296472549438477e-01
8.623381853103637695e-01,8.908246159553527832e-01,9.072276949882507324e-01,9.116776585578918457e-01,9.051978588104248047e-01,8.942615389823913574e-01,8.932643532752990723e-01,9.070798754692077637e-01,9.034020304679870605e-01,9.008275866508483887e-01,9.184643626213073730e-01,9.170448780059814453e-01,9.341005086898803711e-01,9.308727979660034180e-01,9.217458963394165039e-01,9.233779311180114746e-01,9.189966320991516113e-01,9.107355475425720215e-01,9.213081002235412598e-01,9.208137989044189453e-01,9.127475023269653320e-01,9.121239185333251953e-01,9.171993732452392578e-01,9.230534434318542480e-01,9.541618227958679199e-01,9.565601944923400879e-01,9.375290870666503906e-01,9.182362556457519531e-01,9.396430850028991699e-01,9.238884449005126953e-01,9.381189942359924316e-01,9.266929626464843750e-01,8.920709490776062012e-01,8.816204667091369629e-01,9.167510271072387695e-01,9.299041628837585449e-01,9.228219985961914062e-01,9.420259594917297363e-01,9.368883967399597168e-01,9.389647841453552246e-01,9.321413040161132812e-01
8.690659403800964355e-01,8.836573958396911621e-01,9.006717205047607422e-01,9.053090214729309082e-01,8.957776427268981934e-01,8.897414207458496094e-01,8.882504105567932129e-01,8.986968398094177246e-01,9.009566903114318848e-01,9.002718329429626465e-01,9.177455902099609375e-01,9.114904403686523438e-01,9.367311000823974609e-01,9.313892126083374023e-01,9.210689067840576172e-01,9.196796417236328125e-01,9.071286320686340332e-01,9.103986024856567383e-01,9.107502698898315430e-01,9.100948572158813477e-01,9.004982709884643555e-01,8.987888097763061523e-01,9.049631953239440918e-01,9.204860925674438477e-01,9.470251202583312988e-01,9.404491782188415527e-01,9.361224174499511719e-01,9.266331791877746582e-01,9.245159626007080078e-01,9.078369736671447754e-01,9.235017895698547363e-01,9.030176997184753418e-01,8.820636272430419922e-01,8.873619437217712402e-01,9.135972261428833008e-01,8.990001082420349121e-01,8.916372656822204590e-01,9.400217533111572266e-01,9.387877583503723145e-01,9.251345992088317871e-01,9.234933257102966309e-01
8.625409603118896484e-01,8.841047883033752441e-01,9.048721194267272949e-01,9.040756225585937500e-01,8.995128870010375977e-01,8.961828351020812988e-01,8.947441577911376953e-01,8.992539048194885254e-01,9.014406800270080566e-01,9.016304612159729004e-01,9.152268171310424805e-01,9.154027104377746582e-01,9.124686717987060547e-01,8.989882469177246094e-01,8.917888998985290527e-01,9.153347611427307129e-01,9.121541380882263184e-01,9.073293209075927734e-01,9.058523774147033691e-01,9.037230014801025391e-01,8.991605639457702637e-01,8.973571062088012695e-01,9.005591273307800293e-01,9.131132364273071289e-01,9.260349869728088379e-01,9.179814457893371582e-01,9.188302159309387207e-01,9.052461385726928711e-01,9.131132960319519043e-01,9.055978059768676758e-01,9.202823042869567871e-01,8.992233276367187500e-01,8.807606101036071777e-01,8.872048854827880859e-01,9.015083312988281250e-01,8.675205707550048828e-01,8.614139556884765625e-01,9.214565753936767578e-01,9.314519762992858887e-01,9.273915290832519531e-01,9.272729158401489258e-01
